Brand,Part Number,Product,Description,TRADE EX,TRADE INC,RRP EX,RRP INC
Huddly,7.09004E+12,USB 3 Type Angled C to A cable 5.0m,USB 3 Type Angled C to A cable 5.0m,$237.12,$272.69,$304.35,$350.00
Huddly,7.09004E+12,"USB 3 AOC CABLE, AM-AF, L=5m","USB 3 AOC CABLE, AM-AF, L=5m",$397.02,$456.57,$508.70,$585.00
Huddly,7.09004E+12,"USB 3 AOC CABLE, AM-AF, L=10m","USB 3 AOC CABLE, AM-AF, L=10m",$450.84,$518.47,$578.26,$665.00
Huddly,7.09004E+12,"USB 3 AOC CABLE, AM-AF, L=15m","USB 3 AOC CABLE, AM-AF, L=15m",$495.30,$569.60,$634.78,$730.00
Huddly,7.09004E+12,Huddly USB Adapter with no accessories,Huddly USB Adapter with no accessories,$620.88,$714.01,$795.65,$915.00
Huddly,7.09004E+12,"Screen Mount for Huddly IQ, GO, and ONE","Screen Mount for Huddly IQ, GO, and ONE",$166.14,$191.06,$213.04,$245.00
Huddly,7.09004E+12,Screen Mount (VESA) for Huddly L1 & S1,Screen Mount (VESA) for Huddly L1 & S1,$223.86,$257.44,$286.96,$330.00
Huddly,7.09004E+12,Huddly L1 / S1 Wall & Shelf Mount,Huddly L1 / S1 Wall & Shelf Mount,$237.12,$272.69,$304.35,$350.00
Huddly,7.09004E+12,Huddly Crew Floor Stand,Huddly Crew Floor Stand,$709.02,$815.37,$908.70,"$1,045.00"
Huddly,7.09004E+12,Huddly Crew Wall Mount,Huddly Crew Wall Mount,$254.28,$292.42,$326.09,$375.00
Inogeni,Toggle,BYOD: USB 3.0 devices to 2 PC switcher,"INOGENI’s TOGGLE USB 3.0 Pro-AV switcher allows anyone in a conference room to access highquality USB devices (cameras, microphones) in mere seconds. The TOGGLE USB 3.0 professional switcher can connect to three USB 3.0 devices and switch them between two hosts. It will automatically switch to a laptop when it is connected, and revert back to the conference room’s computer when disconnected. It can also be controlled remotely by RS-232 or GPI.",$790.00,$908.50,"$1,082.61","$1,245.00"
Inogeni,Toggle-Rooms,4K BYOD/BYOM: 2 PCs SWITCHER FOR USB 3.0/HDMI DEVICES,"TOGGLE ROOMS connects to three USB 3.0 devices and one HDMI displays across two PC hosts, ensuring a pro-AV, unified communication system with a remarkable 4Kp60 resolution. You can seamlessly switch from a Room PC to a laptop host, ensuring a friendly and efficient meeting experience. TOGGLE ROOMS seamlessly integrates into a Room PC environment, allowing users to connect peripherals and charge their laptops via versatile options, such as USB-C or USB-B and HDMI for older laptop models. This flexibility extends across various settings, from huddle rooms to large boardrooms, classrooms, and auditoriums, making it an ideal solution for unified videoconferences.","$1,828.00","$2,102.20","$2,504.35","$2,880.00"
Inogeni,INO-HOST-BUTTON,Host Button For Toggle Rooms,"INOGENI HOST BUTTON an elegant, high-quality metal-grade switch designed to subtly enhance conference tables. With a sleek, illuminated design, this button effortlessly toggles between room PC and laptop hosts, providing a seamless and sophisticated solution for BYOM scenarios. It is easy to install and designed for aesthetic integration into modern conference spaces.",$232.00,$266.80,$317.39,$365.00
Inogeni,INO-USBC-2M100W,Inogeni Toggle Rooms USB-C Cable (10Mb / 100W / 2m),"INOGENI INO– USBC-2M100W 20Gbps cable, tailor-made to complement the BYOD/BYOM TOGGLE ROOMS 2 PCs switcher. This cable, which supports DisplayPort up to 4K60 + USB2.0 or 4K30 + USB3.0, delivers unparalleled performance. Wide-screen capabilities and seamless backward compatibility ensure optimal connectivity in any meeting room scenario.
The cable also supports 100W Power Delivery, making it an ideal add-on for TOGGLE ROOMS. It guarantees efficient charging and connectivity for a hassle-free BYOD/BYOM videoconferencing experience.",$79.00,$90.85,$108.70,$125.00
Inogeni,Toggle-Rooms XT,Switcher USB/HDMI devices to 3 host with an extension,"Switch up to 6 peripherals between 3 hosts (5 USB + 1 display): 
This flexibility extends across various settings, from huddle rooms to large boardrooms, classrooms, and auditoriums, making it an ideal solution for unified videoconferences.","$3,345.00","$3,846.75","$4,582.61","$5,270.00"
Inogeni,TOGGLE DOCK 2x1,TOGGLE DOCK 2X1,2 Host switcher for USB/HDMI devices,"$1,190.00","$1,368.50","$1,630.43","$1,875.00"
Inogeni,4KX-PLUS,"4K to USB 3.0 (+ HDMI loop, analog audio & ext. power)","INOGENI’s 4KX-PLUS Ultra HD to USB 3.0 camera converter with an HDMI loop and external power is the most cost-effective and high-performance professional camera converter for your BYOM applications. It connects your HDMI cameras, video sources and CODECS to your laptop.","$1,111.00","$1,277.65","$1,521.74","$1,750.00"
Inogeni,4KXUSB3,"4K Ultra HD to USB 3.0 (+ HDMI loop, analog audio & VISCA)",INOGENI’s 4KXUSB3 is an affordable and easy-to-use Ultra HD to USB 3.0 camera converter with an HDMI loop and VISCA port. It can even support multiple devices on the same laptop.,"$1,063.00","$1,222.45","$1,456.52","$1,675.00"
Inogeni,4K2USB3,HDMI 4K to USB 3.0 capture card,"INOGENI’s 4K2USB3 HDMI 4K to USB 3.0 capture card (camera converter) is compact and powered directly from a USB 3.0 port, making it a practical and easy-to-use USB 3.0 capture solution.",$759.00,$872.85,"$1,039.13","$1,195.00"
Inogeni,HD2USB3,HDMI to USB 3.0 video converter,"INOGENI’s HD2USB3 HDMI to USB 3.0 video converter is the most reliable and convenient PC input to capture uncompressed video with audio from your camera's HDMI output for recording, editing, videoconferencing and streaming applications.",$616.00,$708.40,$843.48,$970.00
Inogeni,HD2USB3 Upgrade,HD2USB3 4K Firmware Upgrade,HD2USB3 4K Firmware Upgrade for the HD2USB3. The HD2USB3 is a 4K upgradable 1080p60 HDMI to USB 3.0 converter.,$152.00,$174.80,$208.70,$240.00
Inogeni,SDI2USB3,3G-SDI to USB 3.0 video converter (+ loop),"INOGENI’s SDI2USB3 video converter enables 3GSDI cameras to connect with computers, laptops or CODECs—without glitches or complicated setups.",$870.00,"$1,000.50","$1,191.30","$1,370.00"
Inogeni,IP2USB,IP Camera to USB converter,INOGENI’s IP2USB is a IP camera to USB converter,$949.00,"$1,091.35","$1,300.00","$1,495.00"
Inogeni,SHARE2,Mix 2 HDMI/DVI cameras to USB 3.0,INOGENI’s easy and versatile SHARE2 Camera Mixer provides Picture-In-Picture in one video flow. Create interactive presentations for collaborative meetings and HyFlex classrooms.,"$2,549.00","$2,931.35","$3,491.30","$4,015.00"
Inogeni,SHARE2U,Mix 2 USB or HDMI cameras to USB 3.0,This easy Plug-And-Go mixer capturing 2 Picture-In-Picture or side-by-side video sources in one video flow is equally perfect to enhance the experience of your HyFlex classes and collaborative meetings.,"$3,345.00","$3,846.75","$4,582.61","$5,270.00"
Inogeni,SHARE Remote,SHARE2/2U - Control keypad (Remote),"Keep the flow of your engaging presentation and change camera or mix with a simple click button. INOGENI’s remote-control keypad enables longer distance to select the camera mixer configuration for the SHARE2 and SHARE2U, simplifying the control of camera mixers.",$552.00,$634.80,$756.52,$870.00
Inogeni,CAM300,Switch 1 of 4 USB/HDMI cameras to USB 3.0,"Ideal for classrooms, with this 4 video sources selector (switcher), benefit from instant seamless switching and automatic connection to any app—without drivers.","$2,866.00","$3,295.90","$3,926.09","$4,515.00"
Inogeni,CAM230,Switch 1 of 3 USB/HDMI cameras to USB or HDMI,"The INOGENI CAM230 is a USB and HDMI multi-camera switcher that helps improve meeting equity in virtual meetings. With its easy-to-use camera switching capabilities and support for bidirectional audio with videobars, facilitators can ensure that all participants have equal opportunities to speak and contribute.
The CAM230 also supports whiteboard and document cameras for added collaboration and productivity.","$1,558.00","$1,791.70","$2,134.78","$2,455.00"
Inogeni,REMOTE CAM,CAM 300 - Control keypad,"Keep the flow of your engaging presentation and change camera or mix with a simple click button. INOGENI’s REMOTE control keypad enables longer distance to select the camera mixer configuration for the CAM300 and CAM230, simplifying the control of camera selectors.",$552.00,$634.80,$756.52,$870.00
Inogeni,U-CAM,USB Camera & Audio to HDMI converter,"One product for 2 USB applications. U-CAM USB camera and audio to HDMI converter with USB. U-CAM Special application - Solve USB tier limitations.

The U-CAM connect USB cameras with or without advanced AI to CODEC's HDMI inputs, thereby optimizing the installed assets. It also helps to achieve better meeting experiences and meeting equity because everyone has access to high-quality images and sound.

What’s more, new smart applications, such as Huddly Canvas for whiteboards, as well as other AI technologies, including face tracking, body movement recognition, automatic zooming, and automatic color and exposition balancing need to leverage the tremendous potential USB and AI USB cameras offer.",$949.00,"$1,091.35","$1,300.00","$1,495.00"
Inogeni,U-BRIDGE,USB 2.0 camera and device extender,"The U-BRIDGE USB 2.0 video camera and audio extender enables high-speed USB 2.0 connections up to 100 m /330 ft. over a single CAT 5e/6/7 cable.
For cameras and any USB 2.0 peripheral, the new U-BRIDGE USB 2.0 extender is the solution to the interoperability challenges faced by AV installers looking for a reliable long-distance USB camera extension to maintain high-quality video.",$584.00,$671.60,$800.00,$920.00
Inogeni,U-BRIDGE 3,U-Bridge 3 ,USB 3.2 Gen 1 camera and device extender,"$1,270.00","$1,460.50","$1,739.13","$2,000.00"
Inogeni,U-BRIDGE 3 WP,U-BRIDGE 3 WP,USB 3.2 Gen 1 camera and device extender with Wall Plate 100m or 330 feet,"$1,590.00","$1,828.50","$2,178.26","$2,505.00"
Inogeni,U-BRIDGE USB-C,U-BRIDGE USB-C,4K60 USB-C extender up to 70 m (230 ft.) over CAT6A with 4K60 HDMI,"$2,069.00","$2,379.35","$2,834.78","$3,260.00"
Jupiter,PANA34,"PANA 34 Display: 
34"" PANA LCD 21:92","PANA 34 Display: 34"" diagonal 21:9 desktop touch enabled conferencing platform. 3440x1440, 165Hz, sub 1ms response, 10 points of touch, ergonomic articulating stand, 8 mic array, integrated 25W speakers, 4K camera, full USB -C hub & connectivity. Comes standard with pen.  In Stock now.","$1,721.00","$1,979.15","$2,239.13","$2,575.00"
Jupiter,PANA81D,"PANA 81 Display: 
81"" PANA LCD 21:92","PANA 81 Display: 81"" PANA LCD display only model. Supports both landscape and portrait orientations. Includes a 3 meter (9.84ft) power cable. Mounts sold separately.","$10,866.00","$12,495.90","$14,126.09","$16,245.00"
Jupiter,PANA81T,"PANA 81 Touchscreen: 
81"" PANA LCD 21:92","PANA 81 Touchscreen: 81"" PANA LCD touchscreen model. Supports landscape orientation only. Includes a 3 meter (9.84ft) power cable. Mounts and video cables sold separately.  In Stock now.","$12,677.00","$14,578.55","$16,478.26","$18,950.00"
Jupiter,PANA105D,"PANA 105 Display: 
105"" PANA LCD 21:92","PANA 105 Display: 105"" PANA LCD display only model. Supports both landscape and portrait orientations. Includes a 3 meter (9.84ft) power cable. Mounts sold separately.","$21,734.00","$24,994.10","$28,252.17","$32,490.00"
Jupiter,PANA105T,"PANA 105 Touchscreen: 
105"" PANA LCD 21:92","PANA 105 Touchscreen: 105"" PANA LCD touchscreen model. Supports landscape orientation only. Includes a 3 meter (9.84ft) power cable. Mounts and video cables sold separately.  In Stock now.","$23,545.00","$27,076.75","$30,608.70","$35,200.00"
Jupiter,PANA81X,"PANA.X 81"" 21:9 5K120 LCD, QDOT Mini-LED Backlit","PANA.X 81"" 21:9 5K120 LCD, QDOT Mini-LED Backlit, Supports both landscape and portrait orientations. Includes a 3 meter (9.84ft) power cable. Mounts sold separately.","$18,111.00","$20,827.65","$23,543.48","$27,075.00"
Jupiter,PANA105X,"PANA.X 105"" 21:9 5K120 LCD, QDOT Mini-LED Backlit","PANA.X 105"" 21:9 5K120 LCD, QDOT Mini-LED Backlit, Supports both landscape and portrait orientations. Includes a 3 meter (9.84ft) power cable. Mounts sold separately.","$36,225.00","$41,658.75","$47,091.30","$54,155.00"
Jupiter,PANA105XT,"PANA.X 105"" Touchscreen 21:9 5K120 LCD, QDOT Mini-LED Backlit","PANA.X 105"" Touchscreen 21:9 5K120 LCD, QDOT Mini-LED Backlit, Supports both landscape and portrait orientations. Includes a 3 meter (9.84ft) power cable. Mounts sold separately.","$39,847.00","$45,824.05","$51,800.00","$59,570.00"
Jupiter,3-630-013-00,Pana OPS (Optional),Pana OPS (Optional),"$2,217.00","$2,549.55","$2,882.61","$3,315.00"
Jupiter,4-625-010-00,Pana Pen (Optional),Pana Pen (Optional),$315.00,$362.25,$408.70,$470.00
Jupiter,CRS-5K,Canvas Conference Room System,CRS-5K: Canvas Conference Room System with 1x5K (PANA display) output or 4x1K outputs (Optional),"$11,185.00","$12,862.75","$14,539.13","$16,720.00"
Jupiter,J144,"J144: 
4x HDMI 1920x1200 input, 
4x HDMI 1920x1200 output","Ideal for small to medium-sized installations such as surveillance rooms, presentation auditoriums, sports and entertainment venues and digital signage.

- Unlimited number of layouts
- Simple setup, any type of source can connect
- Up to 8 windows per display & up to 16 windows per system
- Compatible with LCD, LED, cubes and projectors
- HDCP-compatible
- Flexible video wall layout in geometry & resolution
- No operating systems means no viruses or updates
- Quiet and compact","$4,086.00","$4,698.90","$5,313.04","$6,110.00"
Jupiter,J144-PV,"J144-PV:
4x HDMI 1920x1200 input, 
4x HDMI 1920x1200 output
Preview Model","Ideal for small to medium-sized installations such as surveillance rooms, presentation auditoriums, sports and entertainment venues and digital signage.

- Unlimited number of layouts
- Simple setup, any type of source can connect
- Up to 8 windows per display & up to 16 windows per system
- Compatible with LCD, LED, cubes and projectors
- HDCP-compatible
- Flexible video wall layout in geometry & resolution
- No operating systems means no viruses or updates
- Quiet and compact","$5,508.00","$6,334.20","$7,160.87","$8,235.00"
Jupiter,J148,"J148:
4x HDMI 1920x1200 input, 
8x HDMI 1920x1200 output","Ideal for small to medium-sized installations such as surveillance rooms, presentation auditoriums, sports and entertainment venues and digital signage.

- Unlimited number of layouts
- Simple setup, any type of source can connect
- Up to 8 windows per display & up to 16 windows per system
- Compatible with LCD, LED, cubes and projectors
- HDCP-compatible
- Flexible video wall layout in geometry & resolution
- No operating systems means no viruses or updates
- Quiet and compact","$5,706.00","$6,561.90","$7,417.39","$8,530.00"
Jupiter,J148-PV,"J148-PV:
4x HDMI 1920x1200 input, 
8x HDMI 1920x1200 output
Preview Model","Ideal for small to medium-sized installations such as surveillance rooms, presentation auditoriums, sports and entertainment venues and digital signage.

- Unlimited number of layouts
- Simple setup, any type of source can connect
- Up to 8 windows per display & up to 16 windows per system
- Compatible with LCD, LED, cubes and projectors
- HDCP-compatible
- Flexible video wall layout in geometry & resolution
- No operating systems means no viruses or updates
- Quiet and compact","$7,436.00","$8,551.40","$9,665.22","$11,115.00"
