Brand,Series/Category,Notes,Stockcode,Description,Stock_Status,Sold As,Price_Group,RRP_Incl_GST,Special_Dealer_ex_GST,Dealer_ex_GST,Long Description,URL,Column1
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES,,CONTROL322C,12IN 400W COAXIAL CEILING SPEAKER,SPECIAL ORDER ONLY,EA,PRO,,1988.41,1988.41,"High-Power 12 inch Coax Ceiling Loudpeaker with Medium Format Compression Driver. True Broadband 90º Coverage. 400 Watts, 32 Hz to 20 kHz frequency response, 95 dB sensitivity. 2407H compression driver.  EZ-Rail for ease of installation.",https://www.jpro.co.nz/product/jbl/12in-400w-coaxial-ceiling-speaker/CONTROL322C,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES,,CONTROL322CT,12IN 400W COAXIAL CEILING SPEAKER W/TRAN,SPECIAL ORDER ONLY,EA,PRO,,2151.45,2151.45,"High-Power 12” Coax Ceiling Loudpeaker with Medium Format Compression Driver. True Broadband 90º Coverage. With pre-attached 100 Watt 70V/100V Multi-Tap Transformer.  Taps at100W, 50W & 25W. EZ-Rail for ease of installation.",https://www.jpro.co.nz/product/jbl/12in-400w-coaxial-ceiling-speaker-wtran/CONTROL322CT,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES,,CONTROL328C,8IN 250W COAXIAL CEILING SPEAKER,SPECIAL ORDER ONLY,EA,PRO,,1105.8,1105.8,"8” Coax Ceiling Speaker with 12” Waveguide.  Broadband 120º Coverage.  250 Watts, 45 Hz to 18 kHz Frequency Response, 93 dB Sensitivity. 2412H Compression driver.  12” Round Ported Baffle/Waveguide x 6.3” Deep.",https://www.jpro.co.nz/product/jbl/8in-250w-coaxial-ceiling-speaker/CONTROL328C,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES,,CONTROL328CT,8IN 250W COAXIAL CEILING SPEAKER W/TRANS,SPECIAL ORDER ONLY,EA,PRO,,1237.68,1237.68,"8” Coax Ceiling Speaker and 12” Waveguide with pre-attached 60 Watt 70V/100V Multi-Tap Transformer.  Taps at 68W, 34W & 17W (Plus 8.5W at 70V Only).  Broadband 120º Coverage. 2412H Compression driver.  12” Round Ported Baffle/Waveguide x 8.6” Deep.",https://www.jpro.co.nz/product/jbl/8in-250w-coaxial-ceiling-speaker-wtrans/CONTROL328CT,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-300BB12,3CUBIC FT BACK BOX FOR 12 INCH MODELS,SPECIAL ORDER ONLY,EA,PRO,,750,750,"Best-in-Class Three Cubic Foot Back Box for 12” Models.  Rectangular with Extra-Thick 16 Gauge Metal and Heavy Duty ½” MDF Reinforcement on Top and Side Panels. Fits Control 321C, 321CT, 322C, 322CT & 321CS.",https://www.jpro.co.nz/product/jbl/3cubic-ft-back-box-for-12-inch-models/MTC-300BB12,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-300BB8,1CUBIC FT BACK BOX FOR 8 INCH MODELS,SPECIAL ORDER ONLY,EA,PRO,,251.45,251.45,One Cubic Foot Back Box for 8” Models.  Round with Extra-Thick 16 Gauge Metal and Heavy Duty ½” MDF Reinforcement on Top Panel.  Knockouts on Sides and Top Panel.  Fits Control 328C & 328CT.,https://www.jpro.co.nz/product/jbl/1cubic-ft-back-box-for-8-inch-models/MTC-300BB8,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-300SG12,SQUARE GRILLE FOR C-300 12 INCH MODELS,SPECIAL ORDER ONLY,EA,PRO,,115.22,115.22,"Contemporary Square Grille for 12 inch Models.  Fashionable upscale look, white, metal, 16.3 inch x 16.3 inch x 0.4 inch deep.",https://www.jpro.co.nz/product/jbl/square-grille-for-12-inch-models/MTC-300SG12,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-300T150,150 WATT TRANSFORMER,SPECIAL ORDER ONLY,EA,PRO,,251.45,251.45,150 Watt Transformer for Higher Output from a 70V or 100V System. Use with non-T version loudspeakers. Mounts to tabs inside MTC-300BB12 back box (does not mount on driver assembly). 2.9 inch H x 3.4 inch W x 2.82 inch deep.,https://www.jpro.co.nz/products/installed-audio/loudspeakers/150-watt-transformer/MTC-300T150/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-RG6-8,ROUND GRILLE FOR 6.5 AND 8 INCH MODELS 328C GRILLE,SPECIAL ORDER ONLY,EA,PRO,,70.29,70.29,"Contempory Round Grille for 8 inch Models.  Fashionable upscale look, white, metal, 13.6 inch dia x 0.4 inch deep.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/round-grille-for-65-and-8-inch-models/MTC-RG6-8/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 300 SERIES ACCESSORIES,,MTC-SBT300,300 WATT TRANSFORMER FOR SB2210,SPECIAL ORDER ONLY,EA,PRO,,260.14,260.14,150 Watt Transformer for Higher Output from a 70V or 100V System. Use with non-T version loudspeakers. Mounts to tabs inside MTC-300BB12 back box (does not mount on driver assembly). 2.9 inch H x 3.4 inch W x 2.82 inch deep.,,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL60PST,PENDANT 150W SUBWOOFER BLACK,NORMAL,EA,RETAIL 50MU,1494,866.09,866.09,150 Watt direct radiating pendant subwoofer with built-in passive crossover for up to four satellite speakers. 8 ohm (150 Watt) and 70V/100V (100 Watt) operation.  Hanging hardware with 4.5 m galvanized steel cable and easy to adjust clamp. Available in Black or White (-WH).,https://www.jpro.co.nz/product/jbl/pendant-150w-subwoofer-black/CONTROL60PST,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL60PST-WH,PENDANT 150W SUBWOOFER WHITE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1494,866.09,866.09,150 Watt direct radiating pendant subwoofer with built-in passive crossover for up to four satellite speakers. 8 ohm (150 Watt) and 70V/100V (100 Watt) operation.  Hanging hardware with 4.5 m galvanized steel cable and easy to adjust clamp. White.,https://www.jpro.co.nz/product/jbl/pendant-150w-subwoofer-white/CONTROL60PST-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL62P,2IN MID-HIGH PENDANT SATELLITE SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,375,217.39,217.39,"Ultra-Compact Mid-High Satellite Pendant Speaker.  2"" driver, ideal for speech and mid-high music and for visually sensitive applications.  Add up to 4 pics on a Control 50S/T (or 40 CS/T) subwoofer for full-range, 20W, 16 ohms, redundant suspension cable system included. Available in Black or White (-WH).",https://www.jpro.co.nz/product/jbl/2in-mid-high-pendant-speaker/CONTROL62P,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL62P-WH,2IN MID-HIGH PENDANT SATELLITE SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,375,217.39,217.39,"Ultra-Compact Mid-High Satellite Pendant Speaker.  2"" driver, ideal for speech and mid-high music and for visually sensitive applications.  Add up to 4 pics on a Control 50S/T (or 40 CS/T) subwoofer for full-range, 20W, 16 ohms, redundant suspension cable system included.  White.",https://www.jpro.co.nz/product/jbl/2in-mid-high-pendant-speaker-wht/CONTROL62P-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL64PT,4IN FULL RANGE PENDANT SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,645,373.91,373.91,"Compact full-range, pendant-type loudspeaker that provides superb sound reproduction for rooms with open architecture ceilings and other locations where a pendant form factor is desired.  100W, 8 ohms or 100V, redundant suspension cable system included.  Available in Black and White (-WH) to order.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/4in-full-range-pendant-speaker-black/CONTROL64PT/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL64PT-WH,4IN FULL RANGE PENDANT SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,645,373.91,373.91,"Compact full-range, pendant-type loudspeaker that provides superb sound reproduction for rooms with open architecture ceilings and other locations where a pendant form factor is desired.  100W, 8 ohms or 100V, redundant suspension cable system included.  White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/4in-full-range-pendant-speaker-white/CONTROL64PT-WH/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL65PT,5.25IN TWO WAY PENDANT SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,855,495.65,495.65,"Compact Full-Range Pendant Speaker with RBI.  5-1/4"" (130 mm) LF & silk dome HF, RBI Radiation Boundary Integrator® technology with 120 degree conical coverage, true coax, 75W at 8 ohms, plus 10W 70V/100V multi-tap transformer, redundant suspension cable system included.  Available in Black or White (-WH).",https://www.jpro.co.nz/products/installed-audio/loudspeakers/525in-two-way-pendant-speaker-black/CONTROL65PT/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL65PT-WH,FULL-RANGE PENDANT SPEAKER WHT,NORMAL,EA,RETAIL 50MU,855,495.65,495.65,"Compact Full-Range Pendant Speaker with RBI.  5-1/4"" (130 mm) LF & silk dome HF, RBI Radiation Boundary Integrator® technology with 120 degree conical coverage, true coax, 75W at 8 ohms, plus 10W 70V/100V multi-tap transformer, redundant suspension cable system included, in white.",https://www.jpro.co.nz/product/jbl/full-range-pendant-speaker-wht/CONTROL65PT-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL67HC-T,HIGH-CEILING PENDANT SPEAKER BLACK,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1494,866.09,866.09,"Narrow-coverage High-Ceiling Pendant Speaker with RBI.  6-1/2"" LF, Narrow 75 degree conical coverage, true coax, excellent clarity in high-ceiling installs and reverberant spaces, 75W at 8 ohms plus 60W 70V/100V multi-tap transformer, redundant suspension cable system included.  Available in Black or White (-WH).",https://www.jpro.co.nz/products/installed-audio/loudspeakers/highceiling-pendant-speaker-blk/CONTROL67HC-T/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,Special Deal Save $181,CONTROL67HC-T-WH,HIGH-CEILING PENDANT SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,1149,832.61,1013.77,"Narrow-coverage High-Ceiling Pendant Speaker with RBI.  6-1/2"" LF, Narrow 75 degree conical coverage, true coax, excellent clarity in high-ceiling installs and reverberant spaces, 75W at 8 ohms plus 60W 70V/100V multi-tap transformer, redundant suspension cable system included.  White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/highceiling-pendant-speaker-wht/CONTROL67HC-T-WH/,$181.16
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL67PT,FULL-RANGE PENDANT SPEAKER EXTND BASS BLK,NORMAL,EA,RETAIL 50MU,1280,742.03,742.03,"Extended-Bass Full-Range Pendant Speaker with RBI.  6-1/2"" (165 mm) LF & silk dome HF, RBI Radiation Boundary Integrator® technology with 120 degree conical coverage, true coax, 75W at 8 ohms plus 60W 70V/100V multi-tap transformer, redundant suspension cable system included.  Available in Black or White (-WH).",https://www.jpro.co.nz/product/jbl/full-range-pendant-spkr-extnd-bass-blk/CONTROL67PT,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL67PT-WH,FULL-RANGE PENDANT EXTND BASS WHT,NORMAL,EA,RETAIL 50MU,1280,742.03,742.03,"Extended-Bass Full-Range Pendant Speaker with RBI.  6-1/2"" (165 mm) LF & silk dome HF, RBI Radiation Boundary Integrator® technology with 120 degree conical coverage, true coax, 75W at 8 ohms plus 60W 70V/100V multi-tap transformer, redundant suspension cable system included.  White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/highceiling-pendant-speaker-blk/CONTROL67HC-T/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL68HP,HIGH POWER 250W PENDANT SPEAKER BLACK,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1815,1052.17,1052.17,"High-Power Pendant Loudspeaker. 250 Watts (1000W peak) and high SPL of 114 dB (120 dB peak). 8 ohm and 70V/100V operation. 110° conical coverage.  Included Accessories: Two suspension 4.5m cable systems, two 2-pin removable locking euro-block connectors, two rubber covers for euro-block connectors.",https://www.jpro.co.nz/products///high-power-250w-pendant-spkr-black/CONTROL68HP/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 60 SERIES PENDANT SPEAKERS,,CONTROL68HP-WH,HIGH POWER 250W PENDANT SPEAKER WHITE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1815,1052.17,1052.17,"High-Power Pendant Loudspeaker. 250 Watts (1000W peak) and high SPL of 114 dB (120 dB peak). 8 ohm and 70V/100V operation. 110° conical coverage.  Included Accessories: Two suspension 4.5m cable systems, two 2-pin removable locking euro-block connectors, two rubber covers for euro-block connectors.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/high-power-250w-pendant-speaker-white/CONTROL68HP-WH/,$0.00
JBL PROFESSIONAL,JBL-COMMERCIAL SOUNDBAR,,PSB-1,JBL 2.0 CH. COMMERCIAL ACTIVE SOUNDBAR,NORMAL,EA,RETAIL 50MU,586,339.71,339.71,"Cost-effective, 2.0 channel, active soundbar designed specifically for reducing sound transfer and enhancing sound in hotel guestrooms, cruise ship staterooms, meeting rooms, and public spaces. All-in-one design, full-range sound. No need for separate sub. Includes 4-position volume limiting switch, supports fixed and variable source volume modes for maximum TV compatibility.",https://www.jpro.co.nz/product/jbl/jbl-20-ch-commercial-active-soundbar/PSB-1,$0.00
JBL PROFESSIONAL,JBL-COMMERCIAL SOUNDBAR,,PSB-2,DIGITAL COMMERCIAL 2.0 SOUNDBAR HDMI BLUETOOTH,NORMAL,EA,RETAIL 50MU,618,358.26,358.26,"Cost-effective 2.0 channel commercial active soundbar with HDMI and Bluetooth. Designed specifically for reducing sound transfer and enhancing sound for a range of hospitality, corporate and educational installations, including hotel rooms, cruise ship staterooms, meeting spaces and classrooms. All-in-one design, full-range sound. No need for separate sub. Includes mounting hardware.",https://www.jpro.co.nz/products///digital-commercial-2-0-soundbar-hdmi-bluetooth/PSB-2/,$0.00
JBL PROFESSIONAL,JBL-SLEEK LOW PROFILE SLP SERIES SPEAKERS,,SLP12-T-BK,LOW PROFILE 3IN ON-WALL SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,445,257.97,257.97,"SLP Sleek Low-Profile On-Wall Speaker with 3"" driver, shallow depth, 30W power handling (low-Z) plus 15W multitap transformer, 15° down-tilted coverage allows flush-to-wall mounting, black.  Included Accessories: Wall-mount slide-on bracket (speaker and wall sides), 4-pin Euroblock plug, protective terminal cover for outdoor use.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/low-profile-3in-onwall-speaker-white/SLP12-T-WH/,$0.00
JBL PROFESSIONAL,JBL-SLEEK LOW PROFILE SLP SERIES SPEAKERS,,SLP12-T-WH,LOW PROFILE 3IN ON-WALL SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,445,257.97,257.97,"SLP Sleek Low-Profile On-Wall Speaker with 3"" driver, shallow depth, 30W power handling (low-Z) plus 15W multitap transformer, 15° down-tilted coverage allows flush-to-wall mounting, white.  Included Accessories: Wall-mount slide-on bracket (speaker and wall sides), 4-pin Euroblock plug, protective terminal cover for outdoor use.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/low-profile-3in-onwall-speaker-black/SLP12-T-BK/,$0.00
JBL PROFESSIONAL,JBL-SLEEK LOW PROFILE SLP SERIES SPEAKERS,,SLP14-T-BK,LOW PROFILE 4IN ON-WALL SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,640,371.01,371.01,"SLP Sleek Low-Profile On-Wall Speaker 2-way with 4"" driver, shallow depth, 30W power handling (low-Z) plus 15W multitap transformer, 15° down-tilted coverage allows flush-to-wall mounting.  Included Accessories: Wall-mount slide-on bracket (speaker and wall sides), 4-pin Euroblock plug, protective terminal cover for outdoor use.  Black.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/low-profile-4in-onwall-speaker-black/SLP14-T-BK/,$0.00
JBL PROFESSIONAL,JBL-SLEEK LOW PROFILE SLP SERIES SPEAKERS,,SLP14-T-WH,LOW PROFILE 4IN ON-WALL SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,640,371.01,371.01,"SLP Sleek Low-Profile On-Wall Speaker 2-way with 4"" driver, shallow depth, 30W power handling (low-Z) plus 15W multitap transformer, 15° down-tilted coverage allows flush-to-wall mounting, white.  Included Accessories: Wall-mount slide-on bracket (speaker and wall sides), 4-pin Euroblock plug, protective terminal cover for outdoor use.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/low-profile-4in-onwall-speaker-white/SLP14-T-WH/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 3.5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL23-1,2 WAY 100W 3IN DUAL IMP SPEAKER W/BRK BLACK,NORMAL,EA,RETAIL 50MU,479,277.68,277.68,"3"" Two-Way Vented System, Invisiball® Installation System included, 50W Program Power, 8 ohms & 100V (15, 7.5, 3.7W taps).  U bracket attachment points.  Available in Black and White (-WH).",https://www.jpro.co.nz/products/installed-audio/loudspeakers/2-way-100w-dual-imp-speaker-wbrk-black/CONTROL23-1/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 3.5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL23-1-WH,2 WAY 100W 3IN DUAL IMP SPEAKER W/BRK WHITE,NORMAL,EA,RETAIL 50MU,479,277.68,277.68,"3"" Two-Way Vented System, Invisiball® Installation System inlcuded, 50W Program Power, 8 ohms & 100V (15, 7.5, 3.7W taps).  U bracket attachment points.  White.",https://www.jpro.co.nz/product/jbl/2-way-100w-3in-dual-imp-speaker-wbrk/CONTROL23-1-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL25-1,2 WAY 200W 5IN DUAL IMP SPEAKER W/BRK BLACK,NORMAL,EA,RETAIL 50MU,640,371.01,371.01,"5.25"" Two-Way Vented System, Built-In Invisiball® Installation System, 100W Program Power, 8 ohms. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/2-way-200w-5in-dual-imp-speaker-wbrk/CONTROL25-1,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL25-1-WH,2 WAY 200W 5IN DUAL IMP SPEAKER W/BRK WHITE,NORMAL,EA,RETAIL 50MU,640,371.01,371.01,"5.25"" Two-Way Vented System, Built-In Invisiball® Installation System, 100W Program Power, 8 ohms. White",https://www.jpro.co.nz/product/jbl/2-way-200w-5in-dual-imp-speaker-wbrk/CONTROL25-1-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL-HST,5.25IN WIDE-COVERAGE SURFACE MOUNT SPEAKER BLACK,NORMAL,EA,RETAIL 50MU,1395,808.7,808.7,"Wide-Coverage Speaker with 5-1/4"" LF, Dual Tweeters.  100W at 8ohm, 60W 100V multi-tap transformer.  4 x M6 points for U bracket.  U Bracket included. Available in Black and White (-WH).",https://www.jpro.co.nz/products/installed-audio/loudspeakers/525in-widecoverage-surface-mount-speaker-black/CONTROL-HST/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 5IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL-HST-WH,5.25IN WIDE-COVERAGE SURFACE MOUNT SPEAKER WHITE,NORMAL,EA,RETAIL 50MU,1395,808.7,808.7,"Wide-Coverage Speaker with 5-1/4"" LF, Dual Tweeters.  100W at 8ohm, 60W 100V multi-tap transformer.  4 x M6 points for U bracket.  U Bracket included. White.",https://www.jpro.co.nz/products/installed-audio/loudspeakers/525in-widecoverage-surface-mount-speaker-white/CONTROL-HST-WH/,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 8IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL28-1,2 WAY 240W 8IN DUAL IMP SPEAKER W/BRK BLACK,NORMAL,EA,RETAIL 50MU,1025,594.2,594.2,"3"" Two-Way Vented System, Invisiball® Installation System inlcuded, 120W Program Power, 8 ohms & 100V (60, 30, 15W taps).  U bracket attachment points. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/240w-8in-dual-imp-speaker-wbrk-black/CONTROL28-1,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 8IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL28-1-WH,2 WAY 240W 8IN DUAL IMP SPEAKER W/BRK WHITE,NORMAL,EA,RETAIL 50MU,1025,594.2,594.2,"3"" Two-Way Vented System, Invisiball® Installation System inlcuded, 120W Program Power, 8 ohms & 100V (60, 30, 15W taps).  U bracket attachment points.  Black.",https://www.jpro.co.nz/product/jbl/2-way-240w-8in-dual-imp-speaker-wbrk/CONTROL28-1-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 8IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL29AV,2 WAY 300W 8IN SPEAKER W/BRK BLACK EACH,NORMAL,EA,RETAIL 50MU,1595,924.64,924.64,"High Output Indoor/Outdoor Monitor Speaker.  300W Program, 92 dB Sensitivity.  100V  Taps at 110W, 55W, & 28W plus 8 ohm  Thru.  110° x 80° with Rotatable Horn.  Invisiball system and 10 x M6 Points.  Includes MTC-PC2 Sealed-Entrance Panel Cover. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/2-way-300w-8in-speaker-wbrk-black-each/CONTROL29AV,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 8IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL29AV-WH,2 WAY 300W 8IN SPEAKER W/BRK WHITE EACH,NORMAL,EA,RETAIL 50MU,1595,924.64,924.64,"High Output Indoor/Outdoor Monitor Speaker.  300W Program, 92 dB Sensitivity.  100V  Taps at 110W, 55W, & 28W plus 8 ohm  Thru.  110° x 80° Coverage with Rotatable Horn.  Built-In Invisiball Wall Mount plus 10 x M6 Points.  Sonicguard Overload Protection.  Includes MTC-PC2 Sealed-Entrance Panel Cover. White.",https://www.jpro.co.nz/product/jbl/2-way-300w-8in-speaker-wbrk-white-each/CONTROL29AV-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 10IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL30,3 WAY 500W 10IN SPEAKER W/BRK BLACK,SPECIAL ORDER ONLY,EA,RETAIL 50MU,2695,1562.32,1562.32,"High Output Indoor/Outdoor 3-Way Monitor Loudspeaker w/ Coaxial Mid-High.  IP-x5, 250W, 93dB Sensitivity, dual impedance.  Included InvisiBall and 10 x 6 Suspension Points. Optional U-Bracket.  Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/3-way-500w-10in-speaker-wbrk/CONTROL30,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 10IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL30-WH,3 WAY 500W 10IN SPEAKER W/BRK WHITE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,2695,1562.32,1562.32,"High Output Indoor/Outdoor 3-Way Monitor Loudspeaker with 10” LF and Coaxial Mid-High.  Full Outdoor Capability (IP-x5).  250W, 93dB Sensitivity.  Included InvisiBall Wall Mount Plus 10 x 6 Suspension Points. Optional U-Bracket.  Includes 70V/100V Transformer (Taps 150W, 75W, and 38W, Plus 4 ohm Bypass Position).  White.",https://www.jpro.co.nz/product/jbl/3-way-500w-10in-speaker-wbrk/CONTROL30-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 10IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL31,2 WAY 250W 10IN SPEAKER W/BRK BLACK,NORMAL,EA,RETAIL 50MU,2495,1446.38,1446.38,"2 way on-wall speaker with 10"" high power LF, 250W. Low-Z and 150W,100V transformer taps, 110° x  110° coverage. Includes invisible mounting hardware and 10x6mm points. Optional MTC-30UB U-bracket. Available in Black and White (-WH).",https://www.jpro.co.nz/product/jbl/2-way-250w-10in-speaker-wbrk/CONTROL31,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR 10IN SURFACE MOUNT LOUDSPEAKERS,,CONTROL31-WH,2 WAY 250W 10IN SPEAKER W/BRK WHITE,NORMAL,EA,RETAIL 50MU,2495,1446.38,1446.38,"2 way on-wall speaker with 10"" high power LF, 250W. Low-Z and 150W,100V transformer taps, 110° x  110° coverage. Includes invisible mounting hardware and 10x6mm points. Optional MTC-30UB-WH U-bracket. White.",https://www.jpro.co.nz/product/jbl/2-way-250w-10in-speaker-wbrk/CONTROL31-WH,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR SUBWOOFERS,,CONTROLSB2210,DUAL 10IN 500W SUBWOOFER BLACK,NORMAL,EA,RETAIL 50MU,2995,1736.23,1736.23,"Dual 10” Compact Subwoofer, 2 x 10” Woven-Fiberglass Cone Drivers. 8Ohms & 100V taps: 300W, 150W, 75W, 500 Watts Cont. Pink Noise Power Handling (2000W peak).  Optional U-bracket. 38 Hz-500 Hz Frequency Range, 355 x 590 x 570 mm. Black ex stock or White to order.",https://www.jpro.co.nz/product/jbl/dual-10in-500w-subwoofer-black/CONTROLSB2210,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR IN-WALL LOUDSPEAKERS,,CONTROL126W,6.5IN 2 WAY IN WALL SPEAKER,SPECIAL ORDER ONLY,EA,RETAIL 50MU,849,492.17,492.17,"Premium In-Wall 2-Way Loudspeaker with 6-1/2"" Woofer.  Swivel Aimable Titanium Tweeter.  High-Slope Crossover Network, Paintable, 98 mm ( 3-7/8 in) Depth (For Wallboard Plus Stud).  88 dB Sensitivity, 100 Watts (50W RMS/200W Peak), 38 Hz to 20 kHz Frequency Response.",https://www.jpro.co.nz/product/jbl/65in-2-way-in-wall-speaker/CONTROL126W,$0.00
JBL PROFESSIONAL,JBL-CONTROL CONTRACTOR IN-WALL LOUDSPEAKERS,,CONTROL126WT,6.5IN 2 WAY IN WALL SPEAKER W/TR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,932,540.29,540.29,"Control 126W With Transformer for Use on a 70.7V or 100V Distributed Line. Selectable Taps at 30W, 15W, and 7.5W.",https://www.jpro.co.nz/product/jbl/65in-2-way-in-wall-speaker-wtr/CONTROL126WT,$0.00
