StockCode,Vendor,VendorStockCode,StockDescription,PrimaryCategory,SecondaryCategory,TertiaryCategory,RRPEx,DealerEx,StockAvailable,ETA,Status,Type,BundledItem1,BundledItem2,BundledItem3,BundledItem4,BundledItem5
P1M:CFQ7TTC0RZFJ:0001:1:,MICROSOFT,P1M:CFQ7TTC0RZFJ:0001:1:,"MS NCE MICROSOFT INTUNE SUITE 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","19.44","16.38",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0RZFJ:0003:1:,MICROSOFT,P1M:CFQ7TTC0RZFJ:0003:1:,"MS NCE MICROSOFT INTUNE SUITE (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","CLOUD SERVICES","3.84","3.23",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0RZFJ:0004:1:,MICROSOFT,P1M:CFQ7TTC0RZFJ:0004:1:,"MS NCE MICROSOFT INTUNE SUITE (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","CLOUD SERVICES","7.80","7.39",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0RZFJ:0006:1:,MICROSOFT,P1M:CFQ7TTC0RZFJ:0006:1:,"MS NCE MICROSOFT INTUNE SUITE (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","CLOUD SERVICES","2.88","2.42",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0RZFJ:000D:1:,MICROSOFT,P1M:CFQ7TTC0RZFJ:000D:1:,"MS NCE MICROSOFT INTUNE SUITE FOR FLW 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","13.20","11.12",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0S3X1:0004:1:,MICROSOFT,P1M:CFQ7TTC0S3X1:0004:1:,"MS NCE PYTHON IN EXCEL ADD-ON 1MTH COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","38.88","32.75",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0S6D5:0003:1:,MICROSOFT,P1M:CFQ7TTC0S6D5:0003:1:,"MS NCE POWER AUTOMATE PROCESS MINING ADD-ON 1MTH COMMIT","SOFTWARE","NCE CORPORATE","POWER PLATFORM","9706.68","8178.46",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0S6D5:000B:1:,MICROSOFT,P1M:CFQ7TTC0S6D5:000B:1:,"MS NCE POWER AUTOMATE PROCESS MINING (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","POWER PLATFORM","3882.72","3680.35",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0S6D5:000C:1:,MICROSOFT,P1M:CFQ7TTC0S6D5:000C:1:,"MS NCE POWER AUTOMATE PROCESS MINING (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","POWER PLATFORM","1455.96","1226.74",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0S6D5:000D:1:,MICROSOFT,P1M:CFQ7TTC0S6D5:000D:1:,"MS NCE POWER AUTOMATE PROCESS MINING (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","POWER PLATFORM","1941.36","1635.71",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0SWNG:0001:1:,MICROSOFT,P1M:CFQ7TTC0SWNG:0001:1:,"MS NCE WIN 365 CROSS REGION DISASTER RECOVERY ADD-ON 1MTH COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","10.10","8.51",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDKX:0002:1:,MICROSOFT,P1M:CFQ7TTC0TDKX:0002:1:,"MS NCE D365 CUST SVC PREMIUM (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","151.44","119.62",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDKX:0003:1:,MICROSOFT,P1M:CFQ7TTC0TDKX:0003:1:,"MS NCE D365 CUST SVC PREMIUM (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","94.68","89.74",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDKX:0004:1:,MICROSOFT,P1M:CFQ7TTC0TDKX:0004:1:,"MS NCE D365 CUST SVC PREMIUM (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","208.20","164.46",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDKX:0005:1:,MICROSOFT,P1M:CFQ7TTC0TDKX:0005:1:,"MS NCE D365 CUST SVC PREMIUM 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","378.60","299.06",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0003:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0003:1:,"MS NCE D365 CONTACT CENTER DIGITAL ADD-ON FOR CUST SVC ENT (EDU STUDENT PRICING) 1MTH COMM","SOFTWARE","NCE ACADEMIC","D365","58.20","45.97",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0004:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0004:1:,"MS NCE D365 CONTACT CENTER DIGITAL (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","73.80","58.29",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0005:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0005:1:,"MS NCE D365 CONTACT CENTER DIGITAL ADD-ON FOR CUST SVC ENT (NON-PROFIT PRICING) 1MTH COMMI","SOFTWARE","NCE CHARITY","D365","36.36","34.46",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0006:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0006:1:,"MS NCE D365 CONTACT CENTER DIGITAL (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","46.08","43.68",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0007:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0007:1:,"MS NCE D365 CONTACT CENTER DIGITAL 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","184.44","145.69",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0008:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0008:1:,"MS NCE D365 CONTACT CENTER DIGITAL (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","101.40","80.10",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:0009:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:0009:1:,"MS NCE D365 CONTACT CENTER DIGITAL ADD-ON FOR CUST SVC ENT 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","145.56","114.98",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL0:000B:1:,MICROSOFT,P1M:CFQ7TTC0TDL0:000B:1:,"MS NCE D365 CONTACT CENTER DIGITAL ADD-ON FOR CUST SVC ENT (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","80.04","63.22",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0001:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0001:1:,"MS NCE D365 CONTACT CENTER VOICE ADD-ON FOR CUST SVC ENT (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","58.20","45.97",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0002:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0002:1:,"MS NCE D365 CONTACT CENTER VOICE (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","46.08","43.68",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0004:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0004:1:,"MS NCE D365 CONTACT CENTER VOICE (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","73.80","58.29",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0006:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0006:1:,"MS NCE D365 CONTACT CENTER VOICE ADD-ON FOR CUST SVC ENT (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","36.36","34.46",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0007:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0007:1:,"MS NCE D365 CONTACT CENTER VOICE (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","101.40","80.10",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0008:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0008:1:,"MS NCE D365 CONTACT CENTER VOICE ADD-ON FOR CUST SVC ENT 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","145.56","114.98",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:0009:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:0009:1:,"MS NCE D365 CONTACT CENTER VOICE ADD-ON FOR CUST SVC ENT (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","80.04","63.22",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDL7:000B:1:,MICROSOFT,P1M:CFQ7TTC0TDL7:000B:1:,"MS NCE D365 CONTACT CENTER VOICE 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","184.44","145.69",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0001:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0001:1:,"MS NCE D365 CONTACT CENTER (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","85.44","67.49",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0002:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0002:1:,"MS NCE D365 CONTACT CENTER (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","53.40","50.62",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0004:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0004:1:,"MS NCE D365 CONTACT CENTER ADD-ON FOR CUST SVC ENT (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","D365","43.68","41.40",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0005:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0005:1:,"MS NCE D365 CONTACT CENTER ADD-ON FOR CUST SVC ENT (EDU STUDENT PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","69.84","55.17",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0006:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0006:1:,"MS NCE D365 CONTACT CENTER 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","213.60","168.72",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0007:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0007:1:,"MS NCE D365 CONTACT CENTER (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","117.48","92.80",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0008:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0008:1:,"MS NCE D365 CONTACT CENTER ADD-ON FOR CUST SVC ENT (EDU FAC PRICING) 1MTH COMMIT","SOFTWARE","NCE ACADEMIC","D365","96.12","75.93",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC0TDLC:0009:1:,MICROSOFT,P1M:CFQ7TTC0TDLC:0009:1:,"MS NCE D365 CONTACT CENTER ADD-ON FOR CUST SVC ENT 1MTH COMMIT","SOFTWARE","NCE CORPORATE","D365","174.72","138.01",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0001:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0001:1:,"MS NCE MICROSOFT DEFENDER SUITE FOR M365 BUSINESS PREMIUM 1MTH COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","19.44","16.38",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0002:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0002:1:,"MS NCE MICROSOFT PURVIEW SUITE FOR M365 BUSINESS PREMIUM 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","19.44","16.38",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0003:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0003:1:,"MS NCE MICROSOFT DEFENDER AND PURVIEW SUITES FOR M365 BUSINESS PREMIUM 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","29.16","24.57",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0007:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0007:1:,"MS NCE MICROSOFT PURVIEW SUITE FOR M365 BUSINESS PREMIUM (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","CLOUD SERVICES","7.80","7.39",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0008:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0008:1:,"MS NCE MICROSOFT DEFENDER SUITE FOR M365 BUSINESS PREMIUM (NON-PROFIT PRICING) 1MTH COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","7.80","7.39",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC10RSN:0009:1:,MICROSOFT,P1M:CFQ7TTC10RSN:0009:1:,"MS NCE MICROSOFT DEFENDER AND PURVIEW SUITES FOR M365 BUSINESS PREMIUM (NON-PROFIT PRICING","SOFTWARE","NCE CHARITY","CLOUD SERVICES","11.64","11.04",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC11SSF:0002:1:,MICROSOFT,P1M:CFQ7TTC11SSF:0002:1:,"MS NCE WIN 365 DISASTER RECOVERY PLUS UP TO 8VCPU 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","182.00","153.35",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC11SSF:0003:1:,MICROSOFT,P1M:CFQ7TTC11SSF:0003:1:,"MS NCE WIN 365 DISASTER RECOVERY PLUS UP TO 4VCPU 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","91.00","76.67",999999999,,A,StockedItem,,,,,
P1M:CFQ7TTC11SSF:0004:1:,MICROSOFT,P1M:CFQ7TTC11SSF:0004:1:,"MS NCE WIN 365 DISASTER RECOVERY PLUS UP TO 16VCPU 1MTH COMMIT","SOFTWARE","NCE CORPORATE","CLOUD SERVICES","364.00","306.69",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0001:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0001:1:,"MS NCE ONEDRIVE EXTRA STORAGE 500GB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","2038.68","1717.68",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0001:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0001:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 500GB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","1941.60","1635.91",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0002:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0002:1:,"MS NCE ONEDRIVE EXTRA STORAGE 100GB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","102.12","96.68",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0002:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0002:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 100GB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","97.20","92.13",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0003:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0003:1:,"MS NCE ONEDRIVE EXTRA STORAGE 100GB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","408.24","344.02",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0003:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0003:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 100GB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","388.80","327.59",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0004:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0004:1:,"MS NCE ONEDRIVE EXTRA STORAGE 2TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","2038.68","1932.41",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0004:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0004:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 2TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","1941.60","1840.40",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0005:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0005:1:,"MS NCE ONEDRIVE EXTRA STORAGE 500GB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","509.04","482.53",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0005:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0005:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 500GB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","484.80","459.53",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0006:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0006:1:,"MS NCE ONEDRIVE EXTRA STORAGE 1TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","1019.40","966.21",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0006:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0006:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 1TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","970.80","920.20",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0007:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0007:1:,"MS NCE ONEDRIVE EXTRA STORAGE 1TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","4077.36","3435.37",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0007:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0007:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 1TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","3883.20","3271.83",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0008:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0008:1:,"MS NCE ONEDRIVE EXTRA STORAGE 2TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","8153.52","6869.73",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0008:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0008:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 2TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","7765.20","6542.65",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0013:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0013:1:,"MS NCE ONEDRIVE EXTRA STORAGE 6TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","6114.84","5796.10",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0013:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0013:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 6TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","5823.60","5520.07",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0014:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0014:1:,"MS NCE ONEDRIVE EXTRA STORAGE 6TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","24460.44","20609.31",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0014:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0014:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 6TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","23295.60","19627.94",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0017:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0017:1:,"MS NCE ONEDRIVE EXTRA STORAGE 5TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","5095.44","4829.89",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0017:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0017:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 5TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","4852.80","4599.87",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0018:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0018:1:,"MS NCE ONEDRIVE EXTRA STORAGE 5TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","20384.28","17174.95",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:0018:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:0018:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 5TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","19413.60","16357.12",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001C:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001C:1:,"MS NCE ONEDRIVE EXTRA STORAGE 3TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","12230.88","10305.22",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001C:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001C:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 3TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","11648.40","9814.48",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001D:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001D:1:,"MS NCE ONEDRIVE EXTRA STORAGE 3TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","3058.08","2898.62",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001D:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001D:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 3TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","2912.40","2760.61",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001F:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001F:1:,"MS NCE ONEDRIVE EXTRA STORAGE 4TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","4077.36","3864.82",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001F:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001F:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 4TB (NON-PROFIT PRICING) 1YR COMMIT","SOFTWARE","NCE CHARITY","ADD-ONS","3883.20","3680.81",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001G:1:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001G:1:,"MS NCE ONEDRIVE EXTRA STORAGE 4TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","16306.92","13739.58",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZTMB1:001G:Y:,MICROSOFT,P1Y:CFQ7TTBZTMB1:001G:Y:,"MS NCE ONEDRIVE EXTRA STORAGE 4TB 1YR COMMIT","SOFTWARE","NCE CORPORATE","ADD-ONS","15530.40","13085.29",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZV5R2:0003:1:,MICROSOFT,P1Y:CFQ7TTBZV5R2:0003:1:,"MS NCE AZURE VIRTUAL DESKTOP HYBRID 1YR COMMIT","SOFTWARE","NCE CORPORATE",,"229.08","192.99",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZV5R2:0003:Y:,MICROSOFT,P1Y:CFQ7TTBZV5R2:0003:Y:,"MS NCE AZURE VIRTUAL DESKTOP HYBRID 1YR COMMIT","SOFTWARE","NCE CORPORATE",,"218.16","183.81",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0001:1:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0001:1:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 5K ATTENDEES FOR FAC (EDU FAC PRICING) 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","11007.36","9274.31",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0001:Y:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0001:Y:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 5K ATTENDEES FOR FAC (EDU FAC PRICING) 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","10483.20","8832.72",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0002:1:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0002:1:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 75K ATTENDEES FOR FAC (EDU FAC PRICING) 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","166436.00","140232.00",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0002:Y:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0002:Y:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 75K ATTENDEES FOR FAC (EDU FAC PRICING) 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","158510.00","133555.00",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0003:1:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0003:1:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 10K ATTENDEES FOR FAC 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","28946.04","24388.70",999999999,,A,StockedItem,,,,,
P1Y:CFQ7TTBZZJP0:0003:Y:,MICROSOFT,P1Y:CFQ7TTBZZJP0:0003:Y:,"MS NCE TEAMS EVENTS ATTENDEE PACK - 10K ATTENDEES FOR FAC 1YR COMMIT","SOFTWARE","NCE ACADEMIC","ADD-ONS","27567.60","23227.36",999999999,,A,StockedItem,,,,,
