Product_Code,Brand,Category,Product_Name,Description,Long_Description,Reseller_Buy,RRP,Images,Stock,Warranty,Average_Lead_Time
USW-48-POE,Ubiquiti,Ethernet Switches,USW-48-POE,48-Port UniFi Gigabit Managed PoE+ Switch Gen2 32x PoE Ports,https://www.snappernet.co.nz/product/30545/USW-48-POE,1032.55,1475,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-48-poe_gxiub0gr.wx2.jpg,0,12,0
GSM4248P-100AJS,NETGEAR,Ethernet Switches,GSM4248P-100AJS,AV Line Managed PoE+ Switch 40x1G POE+ 8xSFP (M4250-40G8F-PoE+),https://www.snappernet.co.nz/product/54802/GSM4248P-100AJS,4157.59,5939,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gsm4248p-100ajs_qgf4pnvp.zt2.png,0,60,7
RMS-1,Teltonika,Software,RMS-1,1 Mth Remote Management System License For One Teltonika Device,https://www.snappernet.co.nz/product/53364/RMS-1,2.42,3,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rms_y3ufngz0.qkk.jpg,3905,,0
C18A2CEAA,SOPHOS,Software,C18A2CEAA,Support and Services for CS101-8 Ethernet Switch 2 years,https://www.snappernet.co.nz/product/54423/C18A2CEAA,69.68,100,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_d3bfl1oi.pr0.png,0,,0
S-31DLC20D,MikroTik,Fibre-optic,S-31DLC20D,1.25G SFP Single-mode transceiver LC connector,https://www.snappernet.co.nz/product/1207/S-31DLC20D,42.47,61,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/S-31DLC20D_636053078372380481.jpg,2,12,0
AGM731F,NETGEAR,Fibre-optic,AGM731F,1000Base-SX Multimode SFP Module LC duplex connector,https://www.snappernet.co.nz/product/1210/AGM731F,248.73,355,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/AGM731F_636053076308258515.png,0,60,30
POI-3014,LevelOne,PoE (Power over Ethernet),POI-3014,PoE Injector Gigabit Ethernet PoE+ 30W,https://www.snappernet.co.nz/product/30278/POI-3014,33.21,47,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/poi-3014-v1_xlrauzv5.i1d.jpg,101,24,0
BK03-0102C7D-GM,Cradlepoint,3G 4G LTE 5G,BK03-0102C7D-GM,E102 LTE Branch Office Router with WiFi and 3 year NetCloud Essentials,,1436,2051,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/e102-front_vddaokre.3vx.jpg,0,36,14
GS116AU,NETGEAR,Ethernet Switches,GS116AU,ProSafe 16-Port Gigabit Ethernet Switch Desktop Sized Metal Case,https://www.snappernet.co.nz/product/990/GS116AU,158.51,226,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/GS116AU_636053077162361934.jpg,12,60,0
XS712T-200AJS,NETGEAR,Ethernet Switches,XS712T-200AJS,12-port 10GigE Smart Managed Pro Switch with 2 x SFP+,https://www.snappernet.co.nz/product/11240/XS712T-200AJS,1620.87,2316,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/XS712T-200AJS_636582854576775781.jpg,0,,21
USW-PRO-48-POE,Ubiquiti,Ethernet Switches,USW-PRO-48-POE,48-Port UniFi Pro Gigabit Managed PoE+ Switch Gen2 with 4x SFP+,https://www.snappernet.co.nz/product/19949/USW-PRO-48-POE,1953.22,2790,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-pro-48-poe_xpijn3wp.ung.png,3,12,0
USW-ENTERPRISEXG-24,Ubiquiti,Ethernet Switches,USW-ENTERPRISEXG-24,UniFi 2.5GbE Layer3 Managed Switch 24x 10GbE RJ45 ports 2x 25G SFP28 ports,https://www.snappernet.co.nz/product/54394/USW-ENTERPRISEXG-24,2330.67,3330,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-enterprisexg-24_lew0pwa3.kif.jpg,1,12,0
DSFX2120,DrayTek,Ethernet Switches,DSFX2120,12-Port 10GbE Layer 2+ Managed Switch 12 x 10GbE SFP+,https://www.snappernet.co.nz/product/56512/DSFX2120,894.5,1278,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/vigorswitchfx2120r-2_nwidgtku.hy0.jpg,0,24,14
GWN7811P,Grandstream,Ethernet Switches,GWN7811P,10-Port Layer 3 Managed PoE Ethernet Switch (8 x GigE 2 x SFP+),,248.73,355,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gwn7811p_3ibwgpfl.e3e.jpg,1,36,0
XF1Y1CSES,SOPHOS,Software,XF1Y1CSES,XGS 107 Xstream Protection Bundle - 12 Mth,https://www.snappernet.co.nz/product/45477/XF1Y1CSES,405.23,579,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/xstream-protection_nf41clpo.x0h.png,0,,0
ES5512-3LCD80,ETU-LINK,Fibre-optic,ES5512-3LCD80,Gigabit SFP module 1550nm Single-mode 80KM range LC connector,https://www.snappernet.co.nz/product/1164/ES5512-3LCD80,27.88,40,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ES5512-3LCD80_636618080655732735.jpg,2,36,0
GWN7664LR,Grandstream,Wireless,GWN7664LR,Outdoor WiFi 6 Long Range Wireless Access Point 4x4 MU-MIMO 802.11ax,,299.87,428,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gwn7664lr_w4hhfr3a.1zi.jpg,2,36,0
RPR-CF-00982,Cel-Fi,Mobile Signal Repeaters,RPR-CF-00982,GO G41 Signal Booster for 2Degrees,,1696.42,2423,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/g41_yxoeadqn.dac.jpg,0,12,5
O2-MODULE,Yeastar,VoIP (Voice over IP),O2-MODULE,2 FXO ports to add analogue PSTN (POTS) lines to Yeastar VoIP PBX,https://www.snappernet.co.nz/product/3028/O2-MODULE,98,140,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/O2-MODULE_636053078076544383.jpg,1,36,0
ACC-PT-00110,Generic,Cables/Accessories,ACC-PT-00110,40cm RG58 Cable N Female SMA Male,https://www.snappernet.co.nz/product/48617/ACC-PT-00110,19.27,28,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/n-female-sma-male_3mv2ntbt.h1r.jpg,2,,0
TAP200,Teltonika,Wireless,TAP200,Wave-2 802.11ac Dual Band Wi-Fi 5 Access Point,,107.55,154,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/tap200_mkmmbrpp.h1y.jpg,1,12,0
AN-20,Generic,Cables/Accessories,AN-20,SMA Female to SMA Female Adaptor,https://www.snappernet.co.nz/product/2803/AN-20,7,10,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/AN-20_636455546342237500.jpg,0,12,0
EMD5782,Opengear,Monitoring/Management,EMD5782,Vibration Sensor,https://www.snappernet.co.nz/product/2847/EMD5782,99.17,142,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/EMD5782_636053076943136783.gif,0,48,14
SO-MODULE,Yeastar,VoIP (Voice over IP),SO-MODULE,1 FXO 1 FXS ports add analogue phone & PSTN line to Yeastar VoIP PBX,https://www.snappernet.co.nz/product/3030/SO-MODULE,163.5,234,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SO-MODULE_636053078512754980.jpg,2,12,0
MTK-RMB,MikroTik,Cables/Accessories,MTK-RMB,Rackmount Clips for CCR CRS and RB2011 Series Routers,https://www.snappernet.co.nz/product/3111/MTK-RMB,15.6,22,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/mtk-rmb_ajnhzhvb.dw1.jpg,1,12,0
UC-PATCH-8M-RJ45-BK,Ubiquiti,Cables/Accessories,UC-PATCH-8M-RJ45-BK,UniFi Black 8m patch cable with both end bendable RJ45,https://www.snappernet.co.nz/product/37158/UC-PATCH-8M-RJ45-BK,16,23,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uc-patch-8m-rj45-bk_jjgj5dlo.a5g.jpg,2,12,0
PR5MEC00,Teltonika,Cables/Accessories,PR5MEC00,DIN Rail Mounting Kit for Teltonika routers,https://www.snappernet.co.nz/product/52104/PR5MEC00,11.58,17,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/pr5mec00_sunuynsp.rge.jpg,2,12,0
C29SMARV-20SMARVJ,Panorama,Cables/Accessories,C29SMARV-20SMARVJ,20 meter RP-SMA-Male to RP-SMA-Female CS29 Extension Cable,,74.45,106,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/smax2kfw0t0qwfz3_3uwkkmu3.ph0.jpg,0,12,0
WPP20,Yealink,VoIP (Voice over IP),WPP20,Wireless presenter for Yealink VC200/VC500/VC800/VC880,https://www.snappernet.co.nz/product/14132/WPP20,298.39,426,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/WPP20_636763294962899375.JPG,1,,0
FIP14G,FlyingVoice,VoIP (Voice over IP),FIP14G,Advanced Enterprise IP Phone Dual GigE  WiFi PoE 21 DSS keys,https://www.snappernet.co.nz/product/48626/FIP14G,125.5,179,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/fip14g_1smwyd5r.3o5.png,4,12,0
W73P,Yealink,VoIP (Voice over IP),W73P,DECT Phone with IP DECT Base,https://www.snappernet.co.nz/product/50931/W73P,230.81,330,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w73p_mz4qrmhq.fbe.png,165,24,0
YP-ENT-4SC-1YR,Yeastar,VoIP (Voice over IP),YP-ENT-4SC-1YR,PBX with Enterprise Plan Features (annual) 4 Simultaneous Calls,,155,221,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/p-series_eowb0sbd.xpb.jpg,0,,0
RB2011UIAS-IN,MikroTik,Routers,RB2011UIAS-IN,RouterBoard 5 x 10/100 Mbps 5 x 10/100/1000 Mbps ports 1 SFP,https://www.snappernet.co.nz/product/477/RB2011UIAS-IN,204.53,292,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RB2011UIAS-IN_636074786769817500.png,0,12,0
UDW,Ubiquiti,Routers,UDW,UniFi Dream Wall All-in-one internet gateway WiFi AP Switch,,2125.71,3037,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/udw-top_mfjds2h4.ybs.jpg,0,12,14
CRS310-8G+2S+IN,MikroTik,Routers,CRS310-8G+2S+IN,Router with 8 x 2.5Gbps and 2 x SFP+ Ports,,365.33,522,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/crs310-8g-2s-in_eencw0eg.35h.jpg,0,12,0
LIC-SW-QVRPRO-GOLD,QNAP,Security & Surveillance,LIC-SW-QVRPRO-GOLD,QVR Pro Gold NVR for QNAP NAS incl 8-channel license,https://www.snappernet.co.nz/product/14229/LIC-SW-QVRPRO-GOLD,596.4,852,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/QVR_636757388794343672.png,0,,0
UA-POCKET,Ubiquiti,Security & Surveillance,UA-POCKET,10-Pack of Pocket Keyfob NFC smart fob for UniFi Access security,,185.6,265,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/keyfob_sivwdipn.fbd.jpg,1,12,0
ANT-179,Ubiquiti,Antenna,ANT-179,5GHz Titanium Variable Sector Antenna,https://www.snappernet.co.nz/product/2496/ANT-179,329,470,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ANT-179_636053076360313360.jpg,1,12,0
NCX-0025-SGAS500MBPS-R,Cradlepoint,UTM/Firewall/VPN,NCX-0025-SGAS500MBPS-R,NetCloud Exchange Service Gateway Active + Standby - 500 Mbps Renewal,https://www.snappernet.co.nz/product/55000/NCX-0025-SGAS500MBPS-R,35000,50000,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_w5gndgpt.wag.jpg,0,,0
RBGPOE-CON-HP,MikroTik,PoE (Power over Ethernet),RBGPOE-CON-HP,48 to 24V Gigabit PoE Converter,https://www.snappernet.co.nz/product/631/RBGPOE-CON-HP,57.2,82,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rbgpoe-con-hp_wlm2nvdm.kj1.jpg,1,12,0
R15ZTCHPS,SOPHOS,Power,R15ZTCHPS,RED 15(w) multi-region power adapter - spare,https://www.snappernet.co.nz/product/13063/R15ZTCHPS,25,36,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/australian-power-supply_636707922664258671.jpg,0,6,0
APXZTCHCB,SOPHOS,Cables/Accessories,APXZTCHCB,APX Mounting bracket kit for plenum & flat ceiling mount 320 530 740,https://www.snappernet.co.nz/product/30474/APXZTCHCB,48.94,70,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/apxztchcb_uz5du0nc.e5k.jpg,7,,0
BFA1-30005GB-GP,Cradlepoint,3G 4G LTE 5G,BFA1-30005GB-GP,E3000 5G router WiFi 1-yr NetCloud Enterprise Branch Essentials Plan Advanced Plan,https://www.snappernet.co.nz/product/49807/BFA1-30005GB-GP,3518.67,5027,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/5g-cutaway_sjwvljhi.gzh.jpg,0,12,14
BKA1-01005GC-GM,Cradlepoint,3G 4G LTE 5G,BKA1-01005GC-GM,E100 5G Office Router WiFi with 1yr NetCloud Advanced Plan,,1836.25,2623,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/e100-front_c20kl1qc.t4z.jpg,0,12,14
P2540x,DrayTek,Ethernet Switches,P2540x,54-port Managed PoE+ Switch 6x 10GbE SFP+ 48x GbE ports,https://www.snappernet.co.nz/product/30497/P2540x,2297.84,3283,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/g2540x_oqlkqchh.1vl.png,0,24,14
USW-48,Ubiquiti,Ethernet Switches,USW-48,48-Port UniFi Gigabit Managed Switch with 4x SFP,https://www.snappernet.co.nz/product/37134/USW-48,701.44,1002,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/usw-48_jjhaiceo.hws.jpg,0,12,0
GS305E-100AUS,NETGEAR,Ethernet Switches,GS305E-100AUS,5-Port Gigabit Smart Ethernet Switch,https://www.snappernet.co.nz/product/52144/GS305E-100AUS,51.43,73,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gs305e_btybyv05.52k.png,1,60,0
P550-SP,Yeastar,Software,P550-SP,Standard Plan Feature Subscription for P550 PBX System 1 year,https://www.snappernet.co.nz/product/55064/P550-SP,348.83,498,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/pseries-lic_aitmi12u.uxg.jpg,0,,0
S300-LCS-PRO,Yeastar,Software,S300-LCS-PRO,Linkus Cloud Service Pro (LCS Pro) for S300 1 year license,,811.42,1159,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/lcs-feature_00kmv21v.lfc.jpg,0,,0
QXG-10G2T-X710,QNAP,Network Adapters,QXG-10G2T-X710,Dual-port 10 Gigabit Network Expansion Card Intel X710 PCIe Gen3 x4,https://www.snappernet.co.nz/product/52030/QXG-10G2T-X710,674.19,963,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/qxg-10g2t-x710left_il25cigw.kbq.png,0,24,21
BA1-NCADV,Cradlepoint,Software,BA1-NCADV,NetCloud Advanced for Branch Routers 1-yr,https://www.snappernet.co.nz/product/16688/BA1-NCADV,188,269,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_fg1zc1ji.r4t.png,0,,0
NCX-0005-SG500MBPS-R,Cradlepoint,UTM/Firewall/VPN,NCX-0005-SG500MBPS-R,NetCloud Exchange Service Gateway - 500 Mbps Renewal,https://www.snappernet.co.nz/product/54985/NCX-0005-SG500MBPS-R,23333.33,33333,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_n3vz452p.ttv.jpg,0,,0
BH72,Yealink,VoIP (Voice over IP),BH72,Bluetooth Cordless Headset UC/TEAMS Stereo with charging stand,https://www.snappernet.co.nz/product/54521/BH72,294.09,420,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/bh72_fi4sftay.avk.jpg,0,24,0
ECS2020-10T,Edgecore,Ethernet Switches,ECS2020-10T,8-Port 10/100/1000 Mbps (Gigabit) Managed Switch with 2 Gigabit SFP,https://www.snappernet.co.nz/product/35071/ECS2020-10T,170,243,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ecs2020-10p_d3230cuk.swi.jpg,1,24,0
MBA3-NCEA-R,Cradlepoint,Software,MBA3-NCEA-R,Renewal NetCloud Essentials and Advanced Performance for Mobile Routers 3-yr,https://www.snappernet.co.nz/product/42402/MBA3-NCEA-R,1800,2571,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_gysb4red.jap.png,0,,0
ES3112-3LCD10,ETU-LINK,Fibre-optic,ES3112-3LCD10,Gigabit SFP module 1310nm Single-mode 10KM range LC connector,https://www.snappernet.co.nz/product/1163/ES3112-3LCD10,13.03,19,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ES3112-3LCD10_636618080102861641.jpg,0,36,0
EX6110-100AUS,NETGEAR,Wireless,EX6110-100AUS,802.11ac Dual Band WiFi Range Extender Wall-plug,https://www.snappernet.co.nz/product/16561/EX6110-100AUS,79.85,114,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ex6110-100aus-2_3g4elc3k.tyx.jpg,0,60,0
EX6250-100AUS,NETGEAR,Wireless,EX6250-100AUS,802.11ac Dual Band WiFi Mesh Extender Gigabit Port Wall-plug,https://www.snappernet.co.nz/product/16562/EX6250-100AUS,132,189,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ex6250100ausex6250-b_guskapqj.rgc.png,1,12,0
UAP-AC-PRO-NP,Ubiquiti,Wireless,UAP-AC-PRO-NP,Dual Band 802.11ac Access Point no retail box (PoE sold separately),https://www.snappernet.co.nz/product/17820/UAP-AC-PRO-NP,218,311,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uap-ac-pro_a4gc4ycy.ozt.jpg,3,12,0
CA150,MikroTik,Cables/Accessories,CA150,Black aluminium indoor case with with installation set for MikroTik RB450 RB450G and RB850Gx2,https://www.snappernet.co.nz/product/2822/CA150,28.6,41,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CA150_636053076474540007.jpg,0,12,0
569008,Opengear,Antenna,569008,GPS Passive Antenna,https://www.snappernet.co.nz/product/2839/569008,80.21,115,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/569008_636053076209314507.jpg,1,48,14
SP-A02-6CM4-FAN-,QNAP,Cables/Accessories,SP-A02-6CM4-FAN-,Fan module 6038 *4 11500 RPM. For use with TS-EC880U-RP TS-EC1280U-RP,https://www.snappernet.co.nz/product/2913/SP-A02-6CM4-FAN-,233.1,333,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-A02-6CM4-FAN-_636053078564543692.jpg,0,12,0
W56-BC,Yealink,Cables/Accessories,W56-BC,Spare Belt Clip for Yealink W56 Cordless Phone,https://www.snappernet.co.nz/product/30275/W56-BC,2,3,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w56-bc_iz5ggwii.ud1.jpg,-2,,0
SAB-224,Panorama,Cables/Accessories,SAB-224,Magnetic Mount Solution for GPSD/SHK[G]/FINB Sharkee antennas,,76.9,110,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sab-224_0nt4ocis.s2v.jpg,0,12,0
RAM-4GDR4A0-UD-2400,QNAP,Spare Parts,RAM-4GDR4A0-UD-2400,4GB 288-Pin U-DIMM DDR4 RAM Module for QNAP NAS,https://www.snappernet.co.nz/product/15108/RAM-4GDR4A0-UD-2400,187.97,269,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ram-4gdr4a0-ud-2400_ziylbify.rjm.jpg,1,12,0
CS-YKW560CL,Generic,VoIP (Voice over IP),CS-YKW560CL,Rechargeable 1300mAh Li-ion battery for Yealink W56 and W59R phones,https://www.snappernet.co.nz/product/41343/CS-YKW560CL,45,64,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rechargeablelion_yshvgxok.e2o.jpg,8,12,0
W70B,Yealink,VoIP (Voice over IP),W70B,DECT IP Base Station,https://www.snappernet.co.nz/product/50933/W70B,128.22,183,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w70b_hfxkprpc.hbk.jpg,0,24,0
W78P,Yealink,VoIP (Voice over IP),W78P,Wireless DECT Phone System with W70B Base Station and W78H Handset,https://www.snappernet.co.nz/product/56407/W78P,256.46,366,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w78p_3jyvabyg.q23.jpg,2,24,0
NRT2-U2200,Socomec,Power,NRT2-U2200,Netys RT Series 2200VA UPS Online Double Conversion Pure Sinewave,,2210,3157,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/nrt2-u2200_tmajyrqv.ntp.jpg,0,12,3
B070702,Robustel,3G 4G LTE 5G,B070702,4G LTE Dual SIM Router 5x Ethernet WiFi Flexible 9-36V DC Power In,https://www.snappernet.co.nz/product/54589/B070702,423.216,605,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/r2011-a-4l-16eu_m2kbsnrs.fw0.jpg,5,24,0
GS108AU,NETGEAR,Ethernet Switches,GS108AU,ProSafe 8-Port Gigabit Ethernet Switch Desktop Sized Metal Case,https://www.snappernet.co.nz/product/986/GS108AU,52.22,75,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/GS108AU_636053077152325903.jpg,54,60,0
JGS524AU,NETGEAR,Ethernet Switches,JGS524AU,24-port Gigabit Unmanaged Switch Rackmount,https://www.snappernet.co.nz/product/1157/JGS524AU,186.61,267,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/Netgear-JGS524AU_636209370072958985.jpg,8,60,0
GEU-0523,LevelOne,Ethernet Switches,GEU-0523,5-Port Gigabit Ethernet Switch Unmanaged Desktop Sized,https://www.snappernet.co.nz/product/41337/GEU-0523,26.07,37,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/geu-0523_sqin3clj.5cq.jpg,9,24,0
S8-POE,Alta Labs,Ethernet Switches,S8-POE,8-Port Managed Enterprise Ethernet Switch 60W PoE,,279.2,399,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/alta-labs-s8-poe_2ft2o4it.lrw.jpg,15,24,0
DV-WCF-S,DrayTek,Software,DV-WCF-S,Web Content Filter for Vigor2930 2950 2955 VigorPro 5300 5510 VigorIPPBX 3510 Vigor3300 and Vigor Vigor3300,https://www.snappernet.co.nz/product/1371/DV-WCF-S,240.23,343,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/DV-WCF-S_636053076748485319.jpg,1,,0
LAN-10G2SF-MLX,QNAP,Network Adapters,LAN-10G2SF-MLX,Dual-port 10GbE SFP+ network expansion card,https://www.snappernet.co.nz/product/1502/LAN-10G2SF-MLX,396.9,567,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/LAN10G2SFMLX_636295720798428828.jpg,0,12,14
BATGM-7-60,Panorama,Antenna,BATGM-7-60,3-in-1 2x2 MiMo 5G LTE + GNSS Covert BAT Antenna w/ 3m cables,https://www.snappernet.co.nz/product/38268/BATGM-7-60,158.82,227,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/panoramabat1_hgfr21np.xcj.png,1,12,21
SH-IN2616,Panorama,Antenna,SH-IN2616,Shark Fin Antenna for Vehicles 5G/4G 2x Cellular 1x GPS,,437.32,625,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/5g-shark_llexyhr5.dgx.jpg,1,12,0
UAP-FLEXHD,Ubiquiti,Wireless,UAP-FLEXHD,Ubiquiti UAP-FlexHD 4x4 MU-MIMO Wave 2 802.11ac Access Point,https://www.snappernet.co.nz/product/23031/UAP-FLEXHD,210.1,300,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uap-flexhdport_ratvh0ge.dv4.png,2,12,0
