Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked 
Teenage Engineering,TN-OB-4-BAG-RD,OB–4 mesh bag (red),EACH,85,97.75,139,S
Teenage Engineering,TN-OB-4-BLACK,Portable hi fi speaker - Black,EACH,669,769.35,1099,S
Teenage Engineering,TN-OB-4-RED,Portable hi fi speaker - Red,EACH,669,769.35,1099,S
Teenage Engineering,TN-OD-11-W,Ortho directional cloud speaker,EACH,1065,1224.75,1749,S
Teenage Engineering,TN-OM-OP-Z,Oplab module (for OP-Z),EACH,251.3,289,289,S
Teenage Engineering,TN-OP-1-FIELD,The evolution of the OP-1 synt,EACH,1825,2098.75,3999,S
Teenage Engineering,TN-OP-XY,"OP?XY is a powerful, ultra portable sequencer synth and Sampler",EACH,2739,3149.85,4499,S
Teenage Engineering,TN-OP-Z,OP-Z Multimedia Synthesizer and Sequencer,EACH,1103.48,1269,1269,S
Teenage Engineering,TN-OP-Z-KNOBS,OP-Z grip knob kit,EACH,29,33.35,49,S
Teenage Engineering,TN-OP1-FIELD-BAG,Large Bag for OP-1 Field,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-12,Rhythm - 16 sound drum machine and sequencer,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-14,Sub - deep bass line synth,EACH,97,111.55,159,S
Teenage Engineering,TN-PO-16,Factory - Lead synthesizer,EACH,97,111.55,159,S
Teenage Engineering,TN-PO-20,Arcade -  synthesizer and sequencer,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-24,Office - Noise percussion drum machine,EACH,97,111.55,159,S
Teenage Engineering,TN-PO-28,Robot - live synthesizer and sequencer with punch in FX,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-32,Tonic - drum and percussion synth,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-33,K.O! - micro sampler,EACH,122,140.3,199,S
Teenage Engineering,TN-PO-35,Speak - vocal synthesizer,EACH,122,140.3,199,S
Teenage Engineering,TN-POM-1,POM-1 square oscillator kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-10,POM-10 lfo kit.,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-11,POM-11 Speaker Kit,EACH,72,82.8,99,S
Teenage Engineering,TN-POM-12,POM-12 SEQUENCER KIT,EACH,72,82.8,99,S
Teenage Engineering,TN-POM-15,POM-15 PSU,EACH,67,77.05,109,S
Teenage Engineering,TN-POM-16-M,POM-16 MEMBRANE KEYBOARD KIT,EACH,182,209.3,299,S
Teenage Engineering,TN-POM-170,pocket operator modular 170,EACH,304,349.6,499,S
Teenage Engineering,TN-POM-2,POM-2 sawtooth oscillator kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-3,POM-3 sine oscillator kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-4,POM-4 filter kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-400,pocket operator modular 400,EACH,365,419.75,599,S
Teenage Engineering,TN-POM-5,POM-5 envelope kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-6,POM-6 vca kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-7,POM-7 mixer kit,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-8,POM-8 noise,EACH,42,48.3,59,S
Teenage Engineering,TN-POM-9,POM-9 rand kit,EACH,42,48.3,59,S
Teenage Engineering,TN-REG-750,3.5 mm stereo 750mm TRS cable for audio or to sync,EACH,17,19.55,29,S
Teenage Engineering,TN-REG-RA,Reg right angle cable for audio or to sync,EACH,23,26.45,39,S
Teenage Engineering,TN-ST-SPLIT,"Stereo splitter cable 3.5 mm  stereo (trs) to 2 x 3.5 mm mono, 750mm",EACH,33.91,39,39,S
Teenage Engineering,TN-TP-7,Advanced Audio recorder,EACH,1825,2098.75,2999,S
Teenage Engineering,TN-TX-6,6 channel stereo mixer,EACH,2242.61,2579,2579,S
Teenage Engineering,TN-TX-6-BAG,field small TX-6 bag,EACH,84,96.6,139,S
Teenage Engineering,TN-TX-6-JACK-CAB,field audio cable 3.5 mm to 2 x 6.35mm 1200 mm Teenage Engineering,EACH,25.22,29,29,S
Teenage Engineering,TN-USB-C-A,USB cable type C to type A,EACH,23,26.45,39,S
Teenage Engineering,TN-USB-C-C,USB cable type C to type C,EACH,30,34.5,49,S
Van Dame,VC-101-002-202RP,Van Damme XKE guitar and instrument cable 3m with Neutrik connectors,EACH,54.17,62.3,89,I
Van Dame,VC-101-003-202RP,Van Damme XKE guitar and instrument cable 5m with Neutrik connectors,EACH,60.26,69.3,99,S
Van Dame,VC-101-064-001RP,Van Damme XKE microphone cable 1m with Neutrik connectors,EACH,54.17,62.3,89,S
Van Dame,VC-101-065-001RP,Van Damme XKE microphone cable 3m with Neutrik connectors,EACH,60.26,69.3,99,I
Van Dame,VC-101-066-001RP,Van Damme XKE microphone cable 5m with Neutrik connectors,EACH,66.35,76.3,109,S
Van Dame,VC-101-067-001RP,Van Damme XKE microphone cable 10m with Neutrik connectors,EACH,78.52,90.3,129,S
Van Dame,VC-101-090-203RP,3m Silver Series Flat-Cap 90 pF guitar cable with Neutrik connectors,EACH,102.87,118.3,169,I
Van Dame,VC-101-125-203RP,3m Silver Series Hi-Cap 125 pF guitar cable with Neutrik connectors,EACH,108.96,125.3,179,I
Van Dame,VC-268-000-000-1,"Reduced OD Console cable,black 100m",R100,157.65,181.3,259,I
Van Dame,VC-268-000-080-1,Reduced OD console cable grey 100m,R100,157.65,181.3,259,I
Van Dame,VC-268-001-000-1,VC-268-001-000-1 1 pair install cable black 100m roll,R100,133.3,153.3,219,S
Van Dame,VC-268-005-000-1,"Pro Grade Unbalanced Pro-patch cable, black 100m",R100,248.96,286.3,409,S
Van Dame,VC-268-006-000-1,"Tour Grade Classic XKE pro patch cable, Black 100m",R100,285.48,328.3,469,I
Van Dame,VC-268-011-000-1,Pro Grade Classic XKE instrument cable black 100m,R100,267.22,307.3,439,S
Van Dame,VC-268-020-000-1,Tour Grade Classic XKE microphone cable black 100m,R100,309.83,356.3,509,S
Van Dame,VC-268-026-000-1,"TourGrade Classic XKE starquad microphone cable, Black 100m",R100,388.96,447.3,639,I
Van Dame,VC-268-104-000-1,Tour Grade black series 4 pair multicore 100m roll,R100,1460.87,1680,2400,I
Van Dame,VC-268-108-000-1,Black Series Tour Grade 8 pair multicore 100m,R100,2252.17,2590,3700,I
Van Dame,VC-268-112-000-1,12 Pair Tour Multi 100m,R100,3226.09,3710,5300,I
Van Dame,VC-268-116-000-1,Tour Grade Black Series 16 pair multicore 100m roll,R100,4078.26,4690,6700,I
Van Dame,VC-268-124-000-1,24 Pair Tour Multi 100m,R100,5356.52,6160,8800,I
Van Dame,VC-268-132-000-1,32 Pair Tour Multi 100m,R100,6756.52,7770,11100,I
Van Dame,VC-268-148-000-1,48 Pair Tour Multicore 100m,R100,10104.35,11620,16600,I
Van Dame,VC-268-202-060-1,Blue Series Studio Grade pre jacketed 2 pair mulitcore BLS-2P,R100,852.17,980,1400,I
Van Dame,VC-268-212-060-1,Blue Series Studio Grade pre jacketed 12 pair multicore 100m,R100,3043.48,3500,5000,I
Van Dame,VC-268-216-060-1,Blue Series Studio Grade pre jacketed 16 pair multicore 100m,R100,4017.39,4620,6600,I
Van Dame,VC-268-224-060-1,Blue Series Studio Grade pre jacketed 24 pair multicore 100m,R100,5660.87,6510,9300,I
Van Dame,VC-268-232-060-1,Blue Series Studio Grade pre jacketed 32 pair multicore 100m,R100,6878.26,7910,11300,I
Van Dame,VC-268-275-000-1,HDV Flex RG59 100m Suitable connector NBNC75BJP9 or NBNC75BJP9X,R100,791.3,910,1300,I
Van Dame,VC-268-412-000-1,Digitour AES/EBU & DMX 2 pair multicore 100m,R100,913.05,1050,1500,I
Van Dame,VC-268-414-000-1,Digitour AES/EBU & DMX 4 pair multicore 100m,R100,1460.87,1680,2400,I
Van Dame,VC-268-418-000-1,Digitour AES & DMX 8 pair multicore 100m,R100,2191.3,2520,3600,I
Van Dame,VC-268-424-050-1,Green series Digigrade 24 pair AES/EBU multicore 100m,R100,5782.61,6650,9500,I
Van Dame,VC-268-450-000-2,Cat 5e Flexible STP 268-450-000 200m Roll,EACH,791.3,910,1300,I
Van Dame,VC-268-466-000-1,TourCat CAT6A flexible S/FTP black,R100,565.48,650.3,929,S
Van Dame,VC-268-470-000-1,TourCat CAT7 solid S/FTP black 100m,R100,924.61,1063.3,1519,I
Van Dame,VC-268-482-000-1,Digitour AES/EBU & DMX 1 pair black 100m,R100,370.7,426.3,609,I
Van Dame,VC-268-482-012-1,Digitour AES/EBU & DMX 12 pair multicore 100m,R100,3165.22,3640,5200,I
Van Dame,VC-268-515-000-2,2 x 1.50mm Tour 200m Roll,R200,852.17,980,1400,S
Van Dame,VC-268-515-018-1,18x1.5 spkr/pwr 100m Roll BS-18X1.5-1,R100,2313.05,2660,3800,I
Van Dame,VC-268-515-060-1,Blue series Studio grade class classic pro speaker cable 100m,R100,425.48,489.3,699,I
Van Dame,VC-268-525-000-2,2 x 2.50mm Tour 200m Roll,R200,1278.26,1470,2100,S
Van Dame,VC-268-525-018-1,18x2.5 spkr/pwr 100m,R100,3895.65,4480,6400,I
Van Dame,VC-268-525-060-1,Blue series Studio grade class pro loudspeaker cable 100m,R100,669.56,770,1100,I
Van Dame,VC-268-526-000-1,2 x 6.00mm Tour BS-2X6,R100,1765.22,2030,2900,I
Van Dame,VC-268-542-000-1,Van Damme Black Series Tour Grade Speaker Cable ,R100,1095.65,1260,1800,S
Van Dame,VC-268-544-000-1,Tour Grade speaker cable black 4 x 4mm multicore 100m,R100,1704.35,1960,2800,S
Van Dame,VC-268-545-000-1,Tour Grade speaker cable black 2 x 4mm 100m roll,R100,1156.52,1330,1900,S
Van Dame,VC-268-545-016-1,16 x 4.00mm Tour BS-16X4,R100,5843.48,6720,9600,I
Van Dame,VC-268-545-060-1,Blue series Studio grade class pro speaker cable twin axial 100m,R100,1278.26,1470,2100,I
Van Dame,VC-268-562-000-1,6 x 2.50mm Tour 100m,R100,1582.61,1820,2600,I
Van Dame,VC-268-565-060-1,Blue series Studio grade class pro loudspeaker cable 100m,R100,1886.96,2170,3100,I
Van Dame,VC-268-575-060-1,Blue series Studio grade class pro speaker cable twin axial 100m,R100,279.39,321.3,459,I
Van Dame,VC-268-582-000-1,8 x 2.50mm Tour BS-8X2.5 100m,R100,2252.17,2590,3700,S
Van Dame,VC-268-584-000-1,Tour Grade speaker cable black 8 x 4.00mm multicore 100m,R100,3104.35,3570,5100,S
Van Dame,VC-268-610-000-2,Smart Control 1 pair DMX black 200m roll,R200,669.56,770,1100,I
Van Dame,VC-268-660-000-1,TourCat Cat 6E U/UTP solid condutcor black 100m roll,R100,565.48,650.3,929,I
Van Dame,VC-268-662-000-1,Van Damme TourCat series CAT6 solid SF/UTP black Digico approved cable,R100,852.17,980,1400,S
Van Dame,VC-268-662-002-1,TourCat 2 x CAT6A solid F/UTP multicore 100m,R100,1947.83,2240,3200,I
Van Dame,VC-268-662-004-1,TourCat 4x CAT6A solid F/UTP multicore 100m,R100,3408.7,3920,5600,I
Van Dame,VC-268-662-402-1,Van Damme TourCat 2 x CAT6A solid core F/UTP + 4 x AES 100m,R100,3165.22,3640,5200,I
Van Dame,VC-268-808-000-1,OB 8 Way Quad 100m Roll BRS-8W-1,R100,3165.22,3640,5200,I
Van Dame,VC-268-816-000-1,OB 16 Way quad 100m Roll BRS-16W-1,R100,6026.09,6930,9900,I
Van Dame,VC-278-801-000-2,Brown Series Ecoflex LSZH single starquad 200m,R200,565.48,650.3,929,S
Van Dame,VC-351-000-002,Van Damme CAT6A Sheilded RJ45 connector pk100,P100,730.44,840,1200,S
Wampler,WP-BELLE,Wampler Belle Overdrive Pedal,EACH,175.91,202.3,289,S
Wampler,WP-CATACOMBS,Wampler Catacombs Reverb and Delay in a Compact Pedal,EACH,425.48,489.3,699,S
Wampler,WP-CLARKSDALE,Wampler Clarksdale Classic Overdrive with Mid Control,EACH,236.78,272.3,389,S
Wampler,WP-CORY-WONG-COM,Wampler Cory Wong Signature Compressor/Boost Pedal,EACH,328.09,377.3,539,S
Wampler,WP-DRACARYS,Wampler Dracarys,EACH,236.78,272.3,389,S
Wampler,WP-DUAL-FUSION,Wampler Dual Fusion Tom Quayle Signature Overdrive Dual Pedal,EACH,315.91,363.3,519,S
Wampler,WP-DUAL-PANTH-DE,Wampler Dual Pantheon Deluxe Overdrive,EACH,328.09,377.3,539,S
Wampler,WP-EGO,Wampler Ego Compressor Pedal,EACH,236.78,272.3,389,S
Wampler,WP-EGO76,Wampler Ego 76 Compressor,EACH,236.78,272.3,389,S
Wampler,WP-EQUATOR,Wampler Equator Parametric EQ Pedal,EACH,236.78,272.3,389,S
Wampler,WP-EUPHORIA,Wampler Euphoria Overdrive Pedal,EACH,236.78,272.3,389,S
Wampler,WP-GEARBOX,Wampler Gearbox Andy Wood Signature Dual Pedal,EACH,328.09,377.3,539,S
Wampler,WP-M-FAUX-SP-REV,Wampler Mini Faux Spring Reverb Pedal,EACH,175.91,202.3,289,S
Wampler,WP-METAVERSE,Wampler Metaverse - Multi-Delay Effects Box with Advanced DSP and Programmable Presets,EACH,364.61,419.3,599,S
Wampler,WP-MINI-EGO,Wampler Mini Ego Compressor Pedal,EACH,175.91,202.3,289,S
Wampler,WP-MOFETTA,Wampler Mofetta Overdrive/Distortion Pedal,EACH,236.78,272.3,389,S
Wampler,WP-MOXIE,Wampler Moxie Overdrive ,EACH,175.91,202.3,289,S
Wampler,WP-PAIS-DRIVE-DE,Wampler Brad Paisley Dual Overdrive,EACH,315.91,363.3,519,S
Wampler,WP-PAISLEY-DRIVE,Wampler Signature Brad Paisley,EACH,261.13,300.3,429,S
Wampler,WP-PANTHEON-DR,Wampler Pantheon British Blues Distortion Pedal,EACH,236.78,272.3,389,S
Wampler,WP-PHENOM,Wampler Phenom Distortion,EACH,121.13,139.3,199,S
Wampler,WP-PINNACL-DE-V2,Wampler Pinnacle Deluxe Brown Sound British Distortion Pedal with Boost,EACH,291.56,335.3,479,S
Wampler,WP-PINNACLE,"Wampler Pinnacle ""Brown Sound"" British Distortion Pedal",EACH,236.78,272.3,389,S
Wampler,WP-PLEX-DRIVE-DE,Wampler Plexi-Drive Deluxe 60's British Amp in a Box with Boost,EACH,291.56,335.3,479,S
Wampler,WP-PLEXI-DRIVE-M,Wampler Plexi-Drive Mini Overdrive Pedal,EACH,175.91,202.3,289,S
Wampler,WP-RATSBANE,Wampler Ratsbane Distortion Pedal,EACH,175.91,202.3,289,S
Wampler,WP-SYNTAX,Wampler Syntax Expanded Rig Control in a Tiny Stomp,EACH,139.39,160.3,229,S
Wampler,WP-TERRAFORM,Wampler Terraform - Multi-Modulation Effects Box with Advanced DSP and Programmable Presets,EACH,364.61,419.3,599,S
Wampler,WP-TRIUMPH,Wampler Triumph Overdrive,EACH,121.13,139.3,199,S
Wampler,WP-TUMNUS,Wampler Tumnus Overdrive Pedal with Treble,EACH,175.91,202.3,289,S
Wampler,WP-TUMNUS-DELUXE,Wampler Tumnus Deluxe Overdrive Pedal with EQ,EACH,236.78,272.3,389,S
Wampler,WP-VELVET-FUZZ,Wampler Velvet Fuzz Pedal,EACH,236.78,272.3,389,S
Wattbox,WB-250I-IPW-2,250I Series Wi-FI Power Ctrl 2 Controlled Outlets Wattbox,EACH,310,356.5,679,S
Wattbox,WB-800I-FP,800I Series Faceplate   Wattbox,EACH,333,382.95,799,S
Wattbox,WB-800I-IPVM-6,800I Series IP Pwr Conditioner 6 Controller Outlets Wattbox,EACH,698,802.7,1539,S
Wattbox,WB-800ICH1UIPVM8,1RU Faceplace IP 8 Outlet PDU WB-800ICH1U-IPVM-8 Wattbox,EACH,1058,1216.7,2549,S
Wattbox,WB-800IVPSIPVM12,IP Vert Power Strip 12 outlets WB-800IVPS-IPVM-12 Wattbox,EACH,1069,1229.35,2569,S
Wolfvision,WO-COREVESA,Wolfvision WO-COREVESA - CYNAP Core VESA Mount,EACH,59,67.85,99,S
Wolfvision,WO-CORPROLECT,Lecture Capture Pack 102234 Wolfvision,EACH,1024,1177.6,1759,I
Wolfvision,WO-CYNCOREPRO,WolfVision CYNAP Core Pro - Advanced collaboration & presentation solution,EACH,4978,5724.7,8539,S
Wolfvision,WO-CYNPRO365,Office 365 Pack CYNPRO365 for Cynap Pure Pro,EACH,569,654.35,979,I
Wolfvision,WO-CYNPROA,"Wolfvision CYNAP PRO - Centrepiece Presentation, Collaboration",EACH,11483,13205.45,19709,S
Wolfvision,WO-CYNPURE,Wolfvision CYNAP PURE - Wireless Presentation,EACH,2324,2672.6,3989,S
Wolfvision,WO-CYNPUREMINI,Wolfvision CYNAP PURE MINI - Wireless Presentation,EACH,1473,1693.95,2529,S
Wolfvision,WO-CYNPUREPRO,Wolfvision CYNAP PURE PRO - Wireless Presentation with Popular Collaboration Tools,EACH,3302,3797.3,5669,S
Wolfvision,WO-CYNPURERX,WolfVision Cynap Pure Receiver,EACH,2324,2672.6,3989,I
Wolfvision,WO-EYE14,Wolfvision EYE14 -  Live Camera,EACH,5647,6494.05,9689,S
Wolfvision,WO-TB-EYE,Tile Bridge Eye Series TB-EYE Wolfvision GMBH,EACH,308,354.2,529,S
Wolfvision,WO-VSOLUTIONCAM,Wolfvision VSOLUTIONCAM - Visualizer ,EACH,3651,4198.65,6269,S
Wolfvision,WO-VZ-94L,Wolfvision 9.4L Dt Visualizer VZ-94L Wolfvision GMBH,EACH,11678,13429.7,20039,S
Wolfvision,WO-VZ-C3D,Ceiling Mount 3D Visualizer VZ-C3D Wolfvision GMBH,EACH,45888,52771.2,78759,S
Wolfvision,WO-VZ-C6,Wolfvision - VZ-C6 Ceiling Visualiser,EACH,14886,17118.9,25549,S
Wolfvision,WO-VZ2UHD,Visualizer 4K with touch monit VZ-2.UHD Wolfvision 102036-A0,EACH,2541,2922.15,4469,S
Wolfvision,WO-VZ3NEOUHDA,Wolfvision VZ-3neo.UHD 4K UHD Visualiser with Touchscreen Preview Monitor,EACH,5815,6687.25,9979,S
Wolfvision,WO-VZ3NEOUHDB,Wolfvision VZ-3neo.UHD 4K UHD SWIVEL Visualiser with Touchscreen Preview Monitor,EACH,6183,7110.45,10609,S
Wolfvision,WO-VZ8NEOUHDA,Wolfvision VZ-8neo.UHD 4K UHD Visualiser with Touchscreen Preview Monitor,EACH,7403,8513.45,12709,S
Wolfvision,WO-VZ8NEOUHDB,Wolfvision VZ-8neo.UHD 4K UHD SWIVEL Visualiser with Touchscreen Preview Monitor,EACH,7752,8914.8,13309,S
Wolfvision,WO-VZ8UHD,Wolfvision VZ-8.UHD 4K UHD Visualiser with Touchscreen Preview Monitor,EACH,7403,8513.45,12709,S
Wolfvision,WO-VZ8UHD-B,Wolfvision VZ-8.UHD-B 4K UHD Visualiser with HDBaseT output,EACH,7403,8513.45,12709,S
Wolfvision,WO-WV-CYNAP-B,Cynap - Ver B (Hdbaset In) WV-CYNAP-B Wolfvision GMBH,EACH,13566,15600.9,23279,S
Wolfvision,WO-WV-CYNAP-C,Cynap - Ver C (Hdbaset Out) WV-CYNAP-C Wolfvision GMBH,EACH,13566,15600.9,23279,S
Wolfvision,WO-WV-CYNAP-CP,Cynap Capture Pack WV-CYNAP-CP Wolfvision GMBH,EACH,3369,3874.35,5779,S
Wolfvision,WO-WV-CYNAP-D,Cynap - Ver D (Hdbaset In&Out) WV-CYNAP-D Wolfvision GMBH,EACH,14626,16819.9,25099,S
Wolfvision,WO-WV-CYNAP-MF,Cynap Mounting Frame WV-CYNAP-MF Wolfvision GMBH,EACH,428,492.2,729,S
Wolfvision,WO-WV-CYNREMOTE,Cynap Remote Control WV-CYNREMOTE Wolfvision GMBH,EACH,174,200.1,299,S
Wolfvision,WO-WV-HDBASET-TX,Cynap Hdbaset Tx-Box WV-HDBASET-TX Wolfvision GMBH,EACH,883,1015.45,1519,S
Wyrestorm,WY-EX100H2,"Extender set 100m 4K UHD 4:2:0 60Hz HDBaseT POH,USB 2.0,Audio pass, RS232",EACH,907,1043.05,1599,S
Wyrestorm,WY-EX100H2EARC,"Extender set 4K HDR (100M) ethernet,bidirect IR & RS232 audio breakout & earc",EACH,1269,1459.35,2249,I
Wyrestorm,WY-EX100KVMIP,"4K30Hz IP extender set  1Gbe Zero latency ,USB2.0 Multi-Channel audio",EACH,797,916.55,1409,S
Wyrestorm,WY-EX100USB3,100m usb 3.2 gen1 Extender POH+ to power USB3.0 cameras 5Gbps,EACH,628,722.2,1109,I
Wyrestorm,WY-EX3100EARC,"4K60hz 100m HDBT3 extender set eARC, Dolby vision ,HDR,POH, RS232, 2WAY IR passthrough",EACH,1121,1289.15,1979,S
Wyrestorm,WY-EX35H2-V2,Wyrestorm EX-35-H2,EACH,553,635.95,979,S
Wyrestorm,WY-EX35H2ARC,Wyrestorm Ex-35-H2-Arc EX35H2ARC Wyrestorm,EACH,609,700.35,1079,S
Wyrestorm,WY-EX40G3,1080P Extndr W/ Ir And Poc 40M EX40G3 Wyrestorm,EACH,151,173.65,269,S
Wyrestorm,WY-EX70G2,Wyrestorm Ex-70-G2 Extender EX70G2 Wyrestorm,EACH,322,370.3,569,S
Wyrestorm,WY-EX70H2,Wyrestorm Ex-70-H2 Extender EX70H2 Wyrestorm,EACH,800,920,1419,S
Wyrestorm,WY-EX80KVM,1080P60HZ UTP extender upto 80 M,EACH,308,354.2,539,I
Wyrestorm,WY-EXF300H2,Wyrestorm EXF-300-H2 HDMI over OM3 Multi-Mode Fiber,EACH,1265,1454.75,2239,S
Wyrestorm,WY-EXSW02014K,Wyrestorm EX-SW-0201-4K HDBaseT™ VGA/HDMI Extender Set,EACH,790,908.5,1359,S
Wyrestorm,WY-RX3100,"4K60Hz HDBaseT 3.0 receiver POH,USB2.0,CEC,RS232 pass audio de-embed , 4K:100m",EACH,891,1024.65,1579,S
Wyrestorm,WY-RX35POH,"4K UHD HDBT receiver bidirectional IR,RS232 and POH 4K:35M 1080P:70M",EACH,387,445.05,679,S
Wyrestorm,WY-RX500,"4K UHD 4:2:0 HDBaseT Receiver USB 2.0 , 1 way POH Audio dembed/Passthrough RS232",EACH,619,711.85,1099,S
Wyrestorm,WY-RXV704KG2,4K Hdr Hdbt Rx For Mxv H2a-70 RXV704KG2 Wyrestorm,EACH,425,488.75,749,S
Wyrestorm,WY-SW120TX3,"4K60Hz HDBT 3.0 TX HDMI & USB-C input, POH 4K:100M ,USB2.0, RS232 pass",EACH,886,1018.9,1569,I
Wyrestorm,WY-SW120TX3UK,4K60  HDBT In-wall transmitter HDMI & USB-C input .POH. USB2. 4K:100M . RS232 passthrough,EACH,818,940.7,1449,I
Wyrestorm,WY-TX35IW,4K  HDBT In Wall transmitter POH   4K:35M 1080P:70M,EACH,322,370.3,569,S
Wyrestorm,WY-TX704K,4K Hdcp2.2 Hdbaset Tx With Poh TX704K Wyrestorm,EACH,641,737.15,1129,S
Wyrestorm,WY-TXSWIW0201,Wyrestorm Tx-Sw-Iw-0201 TXSWIW0201 Wyrestorm,EACH,978,1124.7,1679,I
Wyrestorm,WY-APO100UC,Apollo Series Plug & Play conference speakerphone with video passthrough,EACH,757,870.55,1339,S
Wyrestorm,WY-APO200UC,Apollo series integrated speakerphone APO-200-UC,EACH,1134,1304.1,2009,S
Wyrestorm,WY-APO210UC,Conference speakerphone and presentation switcher in one Display link  wireless casting,EACH,1469,1689.35,2599,S
Wyrestorm,WY-EXPSW02018K,"8K60Hz 2 X 1 HDMI switcher Dolby Vision, HDR,ARC,RS232 Audio De-embed EDID management",EACH,329,378.35,539,I
Wyrestorm,WY-EXPSW04018K,"8K60Hz  4 X 1 HDMI switcher Dolby Vision, HDR,ARC,RS232 Audio de-embed EDID management",EACH,395,454.25,649,S
Wyrestorm,WY-EXPSW0401H2,4 X 1 HDMI Switcher 4K HDR 18Gbps Dolby vision,EACH,152,174.8,269,S
Wyrestorm,WY-EXSW02014K,Wyrestorm EX-SW-0201-4K HDBaseT™ VGA/HDMI Extender Set,EACH,790,908.5,1359,S
Wyrestorm,WY-MX0404H2A,4K Hdmi 4X4 Matrix MX0404H2A Wyrestorm,EACH,1396,1605.4,2399,S
Wyrestorm,WY-MX0404HDMI,"4K HDR  4 Input matrix switcher , 4 scaling outputs",EACH,786,903.9,1389,S
Wyrestorm,WY-MX0804EDC,"4K60Hz 8 X 4 seamless matrix 7 HDMI,1USB-C IN ,4 HDMI out  DSP, Dante, HDR ,DLBY Vi, CEC",EACH,5759,6622.85,10189,I
Wyrestorm,WY-MX0808H2AMK2,4K Hdmi 8X8 Matrix MX0808H2A Wyrestorm,EACH,2689,3092.35,4759,I
Wyrestorm,WY-MX0808KITV2,"4K UHD 8x8 HDBaseT Matrix Sw incl. 8 RX ,4 mirrored HDMI Audio demebed 4K:35m 1080p:70m",EACH,4509,5185.35,7979,I
Wyrestorm,WY-MX1007HYB,4K60Hz 10 X 7 Seamless Matrix 7 HDMI and1 USB-C input NetworkHD and HDBT,EACH,10369,11924.35,18349,I
Wyrestorm,WY-MXV0404H2AKIT,4X4 Uhd 4K Hdr Hdbt Matrix Kit MXV0404H2AKIT Wyrestorm,EACH,4139,4759.85,7319,I
Wyrestorm,WY-MXV0808H2A,8X8 Hdbt Mtrx 4K:35M 1080P 70M MXV0808H2A Wyrestorm,EACH,5859,6737.85,10369,I
Wyrestorm,WY-MXV0808H2A70,4K Hdbt 8X8 Matrix MXV0808H2A70 Wyrestorm,EACH,6869,7899.35,12149,I
Wyrestorm,WY-RX704K,Wyrestorm Rx-70-4K Hdbaset RX704K Wyrestorm,EACH,466,535.9,819,S
Wyrestorm,WY-RX704KARC,Wyrestorm Rx-70-4K-Arc Rcvr RX704KARC Wyrestorm,EACH,603,693.45,1069,I
Wyrestorm,WY-RX70POH,Wyrestorm Hdbaset Lite Rcvr RX70POH Wyrestorm,EACH,289,332.35,499,S
Wyrestorm,WY-RXV704K,Hdbaset Rxv 4K:70M 1080P 100M RXV704K Wyrestorm,EACH,562,646.3,989,S
Wyrestorm,WY-SW02014K,Wyrestorm SW-0201-4K 2x1 HDMI/VGA Smart Switch with CEC Control,EACH,236,271.4,409,S
Wyrestorm,WY-SW130TXUK,"SW-130-TX-UK  3-Input In-wall  2 HDMI, USB-C with USB host  & CEC trigger 2-gang 4K: 100m",EACH,896,1030.4,1589,I
Wyrestorm,WY-SW220TXW,2 input 4K Wireless Presentation Switcher wireless casting,EACH,1093,1256.95,1929,S
Wyrestorm,WY-SW515RX,3-input UHD Switching HDBaseT  Receiver with USB host Device ports &  4K: 100m,EACH,1196,1375.4,2119,S
Wyrestorm,WY-EXPSP01028K,"8K60Hz 1 X 4 HDMI splitter Dolby Vision & HDR , audio de-embed, down scaler",EACH,367,422.05,649,I
Wyrestorm,WY-SP0104H2,Wyrestorm Sp-0104-H2 Splitter SP0104H2 Wyrestorm,EACH,245,281.75,429,S
Wyrestorm,WY-SP0108SCL,"4K HDR 1:8 1RU rack mount HDMI splitter, scaling output",EACH,578,664.7,1019,S
Wyrestorm,WY-COMP3LIC,companion control license for 3 tablets,EACH,1152,1324.8,2039,I
Wyrestorm,WY-COMP6LIC,Companion control license 6 tablets,EACH,1499,1723.85,2649,I
Wyrestorm,WY-EXP4KUHD1,1m HDMI 2.0 cable 4K60Hz,EACH,27,31.05,69,S
Wyrestorm,WY-NHD000CTL,Wyrestorm NHD-000-CTL Controller for NetworkHD Systems,EACH,580,667,999,S
Wyrestorm,WY-NHD000RACK,Wyrestorm NHD-000-RACK 5U Rack Mount for NetworkHD™ 100/200 Series,EACH,442.74,509.15,688.85,I
Wyrestorm,WY-NHD000RACK4,Fits 100/200/400 Tx And Rx NHD000RACK4 Wyrestorm,EACH,505,580.75,889,S
